Mapping parameters for Chelon auratus (Golden grey mullet)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2019. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, version 10/2019. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas: 27 |  34 |  37,
Bounding Box (NSWE): ,64,20,-26,42

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,10,14,31,50
Temperature (°C),1,7.25,12.18,21.45,26.81
Salinity (psu),1,5.21,30.96,38.35,39.25
Primary Production (mgC·m-3·day-1) ,1,0.08,0.53,23.6,139.39
Sea Ice Concentration (0-1 fraction),1,-1,0,0,0.02
Dissolved Bottom Oxygen (mmol·m-3),0,1.34,188.42,283.19,408.48
Distance to Land (km),0,0,3,65,358
 

Map data (HSPEC) for predicted occurrences (n = 1624): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Chelon,auratus,35.25,27.25,1302:457:1,0.16
Chelon,auratus,35.75,27.25,1302:457:3,0.14
Chelon,auratus,35.75,27.75,1302:457:4,0.06
Chelon,auratus,36.75,26.75,1302:466:4,0.17
Chelon,auratus,36.25,27.25,1302:467:1,0.12
Chelon,auratus,36.25,27.75,1302:467:2,0.06
Chelon,auratus,36.75,27.25,1302:467:3,0.07
Chelon,auratus,36.75,27.75,1302:467:4,0.03
Chelon,auratus,36.25,28.25,1302:468:1,0.02
Chelon,auratus,36.75,28.25,1302:468:3,0.02
Chelon,auratus,36.75,28.75,1302:468:4,0.03
Chelon,auratus,36.25,29.25,1302:469:1,0.02
Chelon,auratus,36.25,29.75,1302:469:2,0.01
Chelon,auratus,37.25,26.75,1302:476:2,0.19
Chelon,auratus,37.25,27.25,1302:477:1,0.15
Chelon,auratus,31.75,33.25,1303:113:3,0.08
Chelon,auratus,34.75,32.25,1303:142:3,0.02
Chelon,auratus,34.75,32.75,1303:142:4,0.03
Chelon,auratus,34.75,33.25,1303:143:3,0.04
Chelon,auratus,34.75,33.75,1303:143:4,0.04
Chelon,auratus,34.75,34.25,1303:144:3,0.05
Chelon,auratus,33.75,35.25,1303:235:3,0.18
Chelon,auratus,34.75,35.75,1303:245:4,0.11
Chelon,auratus,35.25,33.25,1303:353:1,0.03
Chelon,auratus,35.25,33.75,1303:353:2,0.03
Chelon,auratus,35.25,34.25,1303:354:1,0.03
Chelon,auratus,35.75,34.25,1303:354:3,0.04
Chelon,auratus,35.75,34.75,1303:354:4,0.05
Chelon,auratus,36.25,30.25,1303:360:1,0.01
Chelon,auratus,36.25,30.75,1303:360:2,0.01
Chelon,auratus,36.75,30.75,1303:360:4,0.04
Chelon,auratus,36.75,31.25,1303:361:3,0.03
Chelon,auratus,36.25,32.25,1303:362:1,0.02
Chelon,auratus,36.25,32.75,1303:362:2,0.09
Chelon,auratus,36.25,33.25,1303:363:1,0.10
Chelon,auratus,36.25,33.75,1303:363:2,0.05
Chelon,auratus,36.25,34.25,1303:364:1,0.06
Chelon,auratus,36.75,34.75,1303:364:4,0.10
Chelon,auratus,35.25,35.75,1303:455:2,0.10
Chelon,auratus,35.75,35.75,1303:455:4,0.13
Chelon,auratus,36.25,35.25,1303:465:1,0.01
Chelon,auratus,41.75,11.75,1401:111:4,0.11
Chelon,auratus,43.25,14.75,1401:134:2,0.05
Chelon,auratus,44.75,13.25,1401:143:3,0.05
Chelon,auratus,44.75,28.75,1402:248:4,0.15
Chelon,auratus,44.25,29.75,1402:249:2,0.07
Chelon,auratus,44.75,29.25,1402:249:3,0.14
Chelon,auratus,44.75,29.75,1402:249:4,0.18
Chelon,auratus,45.25,29.75,1402:459:2,0.17
Chelon,auratus,44.75,30.25,1403:140:3,0.14
Chelon,auratus,44.75,30.75,1403:140:4,0.03
Chelon,auratus,44.25,33.25,1403:143:1,0.05
Chelon,auratus,45.25,31.25,1403:351:1,0.19
Chelon,auratus,45.25,31.75,1403:351:2,0.03
Chelon,auratus,54.75,9.75,1500:249:4,0.16
Chelon,auratus,55.75,2.25,1500:352:3,0.15
Chelon,auratus,56.75,4.75,1500:364:4,0.14
Chelon,auratus,53.75,13.75,1501:133:4,0.07
Chelon,auratus,53.75,14.25,1501:134:3,0.04
Chelon,auratus,53.75,14.75,1501:134:4,0.06
Chelon,auratus,54.25,10.25,1501:140:1,0.16
Chelon,auratus,54.25,10.75,1501:140:2,0.13
Chelon,auratus,54.75,10.25,1501:140:3,0.16
Chelon,auratus,54.75,10.75,1501:140:4,0.15
Chelon,auratus,54.25,11.25,1501:141:1,0.12
Chelon,auratus,54.25,11.75,1501:141:2,0.10
Chelon,auratus,54.75,11.25,1501:141:3,0.13
Chelon,auratus,54.75,11.75,1501:141:4,0.10
Chelon,auratus,54.25,12.25,1501:142:1,0.08
Chelon,auratus,54.25,12.75,1501:142:2,0.07
Chelon,auratus,54.75,12.25,1501:142:3,0.06
Chelon,auratus,54.75,12.75,1501:142:4,0.05
Chelon,auratus,54.25,13.25,1501:143:1,0.05
Chelon,auratus,54.25,13.75,1501:143:2,0.05
Chelon,auratus,54.75,13.25,1501:143:3,0.05
Chelon,auratus,54.75,13.75,1501:143:4,0.05
Chelon,auratus,54.25,14.25,1501:144:1,0.05
Chelon,auratus,54.25,14.75,1501:144:2,0.05
Chelon,auratus,54.75,14.25,1501:144:3,0.05
Chelon,auratus,54.75,14.75,1501:144:4,0.04
Chelon,auratus,54.25,15.25,1501:245:1,0.05
Chelon,auratus,54.25,15.75,1501:245:2,0.05
Chelon,auratus,54.75,15.25,1501:245:3,0.03
Chelon,auratus,54.25,16.25,1501:246:1,0.05
Chelon,auratus,54.75,16.25,1501:246:3,0.04
Chelon,auratus,54.75,16.75,1501:246:4,0.04
Chelon,auratus,54.75,17.25,1501:247:3,0.04
Chelon,auratus,54.75,17.75,1501:247:4,0.04
Chelon,auratus,54.25,18.75,1501:248:2,0.05
Chelon,auratus,54.75,18.25,1501:248:3,0.04
Chelon,auratus,54.75,18.75,1501:248:4,0.04
Chelon,auratus,54.25,19.25,1501:249:1,0.04
Chelon,auratus,54.25,19.75,1501:249:2,0.05
Chelon,auratus,54.75,19.75,1501:249:4,0.04
Chelon,auratus,55.25,11.25,1501:351:1,0.19
Chelon,auratus,55.25,11.75,1501:351:2,0.19
Chelon,auratus,55.25,12.25,1501:352:1,0.13
Chelon,auratus,55.25,12.75,1501:352:2,0.05
Chelon,auratus,55.75,12.75,1501:352:4,0.12
Chelon,auratus,55.25,13.25,1501:353:1,0.05
Chelon,auratus,55.25,13.75,1501:353:2,0.04
Chelon,auratus,55.75,13.25,1501:353:3,0.15
Chelon,auratus,55.25,14.25,1501:354:1,0.04
Chelon,auratus,55.25,14.75,1501:354:2,0.04
Chelon,auratus,55.75,14.25,1501:354:3,0.03
Chelon,auratus,55.75,14.75,1501:354:4,0.03
Chelon,auratus,56.25,14.75,1501:364:2,0.07
Chelon,auratus,55.25,15.25,1501:455:1,0.04
Chelon,auratus,55.75,15.25,1501:455:3,0.03
Chelon,auratus,55.75,15.75,1501:455:4,0.03
Chelon,auratus,55.25,16.75,1501:456:2,0.04
Chelon,auratus,55.75,16.25,1501:456:3,0.02
Chelon,auratus,55.75,16.75,1501:456:4,0.02
Chelon,auratus,55.25,17.25,1501:457:1,0.03
Chelon,auratus,55.25,17.75,1501:457:2,0.03
Chelon,auratus,55.75,17.25,1501:457:3,0.03
Chelon,auratus,55.75,17.75,1501:457:4,0.03
Chelon,auratus,55.25,18.25,1501:458:1,0.04
Chelon,auratus,55.25,19.75,1501:459:2,0.04
Chelon,auratus,56.25,15.25,1501:465:1,0.04
Chelon,auratus,56.25,15.75,1501:465:2,0.03
Chelon,auratus,56.25,16.25,1501:466:1,0.02
Chelon,auratus,56.25,16.75,1501:466:2,0.02
Chelon,auratus,56.75,16.25,1501:466:3,0.02
Chelon,auratus,56.75,16.75,1501:466:4,0.02
Chelon,auratus,56.25,17.25,1501:467:1,0.03
Chelon,auratus,56.25,17.75,1501:467:2,0.03
Chelon,auratus,56.75,17.25,1501:467:3,0.02
Chelon,auratus,56.75,17.75,1501:467:4,0.01
Chelon,auratus,56.25,18.25,1501:468:1,0.03
Chelon,auratus,56.25,18.75,1501:468:2,0.03
Chelon,auratus,56.75,18.25,1501:468:3,0.03
Chelon,auratus,56.75,18.75,1501:468:4,0.03
Chelon,auratus,57.25,16.75,1501:476:2,0.02
Chelon,auratus,57.75,16.75,1501:476:4,0.02
Chelon,auratus,57.25,17.25,1501:477:1,0.02
Chelon,auratus,57.25,17.75,1501:477:2,0.02
Chelon,auratus,57.75,17.25,1501:477:3,0.02
Chelon,auratus,57.75,17.75,1501:477:4,0.02
Chelon,auratus,57.25,18.25,1501:478:1,0.02
Chelon,auratus,57.25,18.75,1501:478:2,0.02
Chelon,auratus,57.75,18.25,1501:478:3,0.02
Chelon,auratus,57.75,18.75,1501:478:4,0.02
Chelon,auratus,57.25,19.25,1501:479:1,0.02
Chelon,auratus,57.75,19.25,1501:479:3,0.02
Chelon,auratus,57.75,19.75,1501:479:4,0.02
Chelon,auratus,58.25,16.75,1501:486:2,0.01
Chelon,auratus,58.25,17.25,1501:487:1,0.01
Chelon,auratus,58.25,17.75,1501:487:2,0.01
Chelon,auratus,58.75,17.25,1501:487:3,0.01
Chelon,auratus,58.75,17.75,1501:487:4,0.01
Chelon,auratus,58.25,18.25,1501:488:1,0.01
Chelon,auratus,58.25,18.75,1501:488:2,0.02
Chelon,auratus,58.75,18.25,1501:488:3,0.01
Chelon,auratus,58.75,18.75,1501:488:4,0.01
Chelon,auratus,58.25,19.25,1501:489:1,0.02
Chelon,auratus,58.25,19.75,1501:489:2,0.02
Chelon,auratus,58.75,19.25,1501:489:3,0.01
Chelon,auratus,59.25,18.25,1501:498:1,0.01
Chelon,auratus,59.25,19.25,1501:499:1,0.01
Chelon,auratus,59.25,19.75,1501:499:2,0.01
Chelon,auratus,54.75,20.25,1502:140:3,0.04
Chelon,auratus,54.75,20.75,1502:140:4,0.04
Chelon,auratus,54.75,21.25,1502:141:3,0.04
Chelon,auratus,55.25,20.25,1502:350:1,0.04
Chelon,auratus,55.25,20.75,1502:350:2,0.04
Chelon,auratus,55.75,20.25,1502:350:3,0.02
Chelon,auratus,55.75,20.75,1502:350:4,0.04
Chelon,auratus,55.25,21.25,1502:351:1,0.04
Chelon,auratus,55.75,21.25,1502:351:3,0.03
Chelon,auratus,56.25,20.25,1502:360:1,0.02
Chelon,auratus,56.25,20.75,1502:360:2,0.03
Chelon,auratus,56.75,20.75,1502:360:4,0.03
Chelon,auratus,56.25,21.25,1502:361:1,0.02
Chelon,auratus,56.75,21.25,1502:361:3,0.02
Chelon,auratus,57.25,20.75,1502:370:2,0.02
Chelon,auratus,57.75,20.75,1502:370:4,0.02
Chelon,auratus,57.25,21.25,1502:371:1,0.03
Chelon,auratus,57.25,21.75,1502:371:2,0.01
Chelon,auratus,57.75,21.25,1502:371:3,0.02
Chelon,auratus,57.75,21.75,1502:371:4,0.01
Chelon,auratus,58.25,20.75,1502:380:2,0.02
Chelon,auratus,58.75,20.25,1502:380:3,0.01
Chelon,auratus,58.25,21.25,1502:381:1,0.02
Chelon,auratus,58.25,21.75,1502:381:2,0.01
Chelon,auratus,58.75,21.75,1502:381:4,0.01
Chelon,auratus,58.75,22.25,1502:382:3,0.01
Chelon,auratus,59.25,20.25,1502:390:1,0.01
Chelon,auratus,59.25,20.75,1502:390:2,0.01
Chelon,auratus,20.75,-17.75,7201:207:4,0.13
Chelon,auratus,32.25,-16.25,7301:226:1,0.06
Chelon,auratus,43.75,-4.25,7400:134:3,0.16
Chelon,auratus,44.75,-1.75,7400:141:4,0.16
Chelon,auratus,40.25,-9.25,7400:209:1,0.11
Chelon,auratus,46.25,-4.25,7400:364:1,0.11
Chelon,auratus,50.25,-9.25,7500:209:1,0.05
Chelon,auratus,55.75,-0.25,7500:350:3,0.18
Chelon,auratus,58.25,-2.25,7500:382:1,0.06
Chelon,auratus,56.25,-8.25,7500:468:1,0.05
Chelon,auratus,51.75,-10.75,7501:110:4,0.11
Chelon,auratus,57.75,-13.75,7501:373:4,0.08
Chelon,auratus,34.75,24.25,1302:144:3,0.34
Chelon,auratus,34.75,24.75,1302:144:4,0.31
Chelon,auratus,30.75,29.25,1302:209:3,0.32
Chelon,auratus,31.75,25.25,1302:215:3,0.33
Chelon,auratus,31.75,25.75,1302:215:4,0.30
Chelon,auratus,31.75,26.25,1302:216:3,0.26
Chelon,auratus,31.75,26.75,1302:216:4,0.25
Chelon,auratus,32.25,25.25,1302:225:1,0.34
Chelon,auratus,34.75,25.25,1302:245:3,0.27
Chelon,auratus,34.75,26.25,1302:246:3,0.32
Chelon,auratus,35.25,26.75,1302:456:2,0.26
Chelon,auratus,36.25,26.25,1302:466:1,0.39
Chelon,auratus,36.25,26.75,1302:466:2,0.25
Chelon,auratus,36.75,26.25,1302:466:3,0.32
Chelon,auratus,37.25,26.25,1302:476:1,0.31
Chelon,auratus,31.75,32.75,1303:112:4,0.35
Chelon,auratus,32.75,34.75,1303:124:4,0.36
Chelon,auratus,32.75,35.25,1303:225:3,0.37
Chelon,auratus,33.25,35.25,1303:235:1,0.31
Chelon,auratus,33.75,35.75,1303:235:4,0.34
Chelon,auratus,34.25,35.75,1303:245:2,0.24
Chelon,auratus,36.25,35.75,1303:465:2,0.20
Chelon,auratus,36.75,35.25,1303:465:3,0.26
Chelon,auratus,36.75,35.75,1303:465:4,0.25
Chelon,auratus,40.25,3.25,1400:103:1,0.32
Chelon,auratus,44.75,12.25,1401:142:3,0.36
Chelon,auratus,41.25,19.75,1401:219:2,0.25
Chelon,auratus,44.25,28.75,1402:248:2,0.36
Chelon,auratus,45.75,29.75,1402:459:4,0.30
Chelon,auratus,46.25,34.75,1403:364:2,0.34
Chelon,auratus,54.75,4.25,1500:144:3,0.33
Chelon,auratus,54.25,9.25,1500:249:1,0.25
Chelon,auratus,55.25,0.25,1500:350:1,0.39
Chelon,auratus,55.25,0.75,1500:350:2,0.31
Chelon,auratus,55.75,0.25,1500:350:3,0.37
Chelon,auratus,55.75,0.75,1500:350:4,0.30
Chelon,auratus,56.25,4.75,1500:364:2,0.28
Chelon,auratus,57.25,4.25,1500:374:1,0.20
Chelon,auratus,57.75,4.25,1500:374:3,0.30
Chelon,auratus,57.75,4.75,1500:374:4,0.20
Chelon,auratus,55.75,5.75,1500:455:4,0.20
Chelon,auratus,55.25,9.75,1500:459:2,0.20
Chelon,auratus,55.75,9.75,1500:459:4,0.31
Chelon,auratus,56.25,5.25,1500:465:1,0.36
Chelon,auratus,56.75,5.25,1500:465:3,0.21
Chelon,auratus,55.25,10.25,1501:350:1,0.21
Chelon,auratus,55.25,10.75,1501:350:2,0.20
Chelon,auratus,55.75,10.25,1501:350:3,0.27
Chelon,auratus,55.75,10.75,1501:350:4,0.27
Chelon,auratus,55.75,11.25,1501:351:3,0.27
