Mapping parameters for Anoplopoma fimbria (Sablefish)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2019. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, version 10/2019. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas: 61 |  67 |  77,
Bounding Box (NSWE): ,64,23,141,-109

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,175,175,1450,2740
Temperature (°C),1,2.28,4.72,12.85,20.56
Salinity (psu),1,24.18,30.34,32.86,34.16
Primary Production (mgC·m-3·day-1) ,1,1.51,5.7,31.37,93.6
Sea Ice Concentration (0-1 fraction),1,-1,0,0,0.26
Dissolved Bottom Oxygen (mmol·m-3),0,8.17,35.13,298.72,363.29
Distance to Land (km),0,0,12,241,565
 

Map data (HSPEC) for predicted occurrences (n = 2594): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Anoplopoma,fimbria,62.75,-179.75,7617:229:4,0.01
Anoplopoma,fimbria,61.75,-179.75,7617:219:4,0.06
Anoplopoma,fimbria,61.25,-179.75,7617:219:2,0.13
Anoplopoma,fimbria,61.25,-179.25,7617:219:1,0.12
Anoplopoma,fimbria,61.25,-178.75,7617:218:2,0.12
Anoplopoma,fimbria,61.25,-178.25,7617:218:1,0.10
Anoplopoma,fimbria,61.25,-177.75,7617:217:2,0.07
Anoplopoma,fimbria,60.75,-177.75,7617:207:4,0.17
Anoplopoma,fimbria,60.25,-174.25,7617:104:1,0.04
Anoplopoma,fimbria,60.25,-152.75,7615:102:2,0.18
Anoplopoma,fimbria,60.25,-152.25,7615:102:1,0.15
Anoplopoma,fimbria,60.75,-149.75,7614:209:4,0.03
Anoplopoma,fimbria,58.25,-178.25,7517:488:1,0.17
Anoplopoma,fimbria,57.75,-176.25,7517:476:3,0.19
