Mapping parameters for Pinctada margaritifera (Pacific pearl-oyster)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2016. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2016. "

Map type: Team reviewed,
Map Option: In FAO and Bounding Box
FAOAreas:  51 |  57 |  61 |  71 |  77 ,
Bounding Box (NSWE): ,37,-28,32,-124

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,0,20,40
Temperature (°C),1,19.95,24.65,29.01,33.21
Salinity (psu),1,28.81,33.2,36.16,39.65
Primary Production,1,130,203,1223,2105
Sea Ice Concentration,1,-1,0,0,0
Distance to Land (km),0,0,13,128,509
 

Map data (HSPEC) for predicted occurrences (n = 4719): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Pinctada,margaritifera,7.75,78.25,1007:478:3,0.19,1,1,1,0.18820861678005,1,1
Pinctada,margaritifera,2.75,96.75,1009:226:4,0.14,0.15,0.91904761904762,1,1,1,1
Pinctada,margaritifera,3.25,99.75,1009:239:2,0.14,1,0.90476190476191,0.63553530751708,0.23809523809524,1,1
Pinctada,margaritifera,4.25,99.75,1009:249:2,0.11,0.2,0.90238095238095,0.63553530751708,0.92063492063492,1,1
Pinctada,margaritifera,5.25,99.75,1009:459:2,0.12,0.2,0.91666666666667,0.67653758542141,1,1,1
Pinctada,margaritifera,6.75,98.75,1009:468:4,0.17,0.25,0.95,0.72665148063781,1,1,1
Pinctada,margaritifera,0.25,103.75,1010:103:2,0.19,1,1,0.39863325740319,0.4671201814059,1,1
Pinctada,margaritifera,0.75,103.75,1010:103:4,0.14,1,1,0.39863325740319,0.36167800453515,1,1
Pinctada,margaritifera,1.75,101.75,1010:111:4,0.12,1,0.95714285714286,0.39863325740319,0.31179138321995,1,1
Pinctada,margaritifera,1.75,102.25,1010:112:3,0.09,1,0.98333333333333,0.39863325740319,0.23242630385488,1,1
Pinctada,margaritifera,1.25,103.75,1010:113:2,0.02,1,1,0.39863325740319,0.052154195011338,1,1
Pinctada,margaritifera,1.75,103.25,1010:113:3,0.08,1,1,0.39863325740319,0.19501133786848,1,1
Pinctada,margaritifera,3.25,100.75,1010:130:2,0.18,1,0.90238095238095,0.63553530751708,0.3140589569161,1,1
Pinctada,margaritifera,3.75,100.25,1010:130:3,0.09,0.3,0.90238095238095,0.63553530751708,0.52607709750567,1,1
Pinctada,margaritifera,3.75,100.75,1010:130:4,0.16,1,0.90238095238095,0.63553530751708,0.27551020408163,1,1
Pinctada,margaritifera,4.25,100.75,1010:140:2,0.19,1,0.9,0.63553530751708,0.32993197278912,1,1
Pinctada,margaritifera,0.25,106.25,1010:206:1,0.18,0.2,1,0.91571753986332,1,1,1
Pinctada,margaritifera,1.75,108.25,1010:218:3,0.05,0.05,1,0.97949886104784,1,1,1
Pinctada,margaritifera,7.25,102.75,1010:372:2,0.19,0.25,1,0.77220956719818,1,1,1
Pinctada,margaritifera,7.25,104.75,1010:374:2,0.18,0.2,1,0.91116173120729,1,1,1
Pinctada,margaritifera,8.75,101.75,1010:381:4,0.13,0.2,0.97142857142857,0.69248291571754,1,1,1
Pinctada,margaritifera,8.75,104.75,1010:384:4,0.17,1,1,0.874715261959,0.19954648526077,1,1
Pinctada,margaritifera,9.25,102.75,1010:392:2,0.07,0.1,0.99285714285714,0.68564920273348,1,1,1
Pinctada,margaritifera,9.75,102.25,1010:392:3,0.07,0.1,0.99285714285714,0.68564920273348,1,1,1
Pinctada,margaritifera,6.25,105.25,1010:465:1,0.10,0.1,1,0.98405466970387,1,1,1
Pinctada,margaritifera,7.25,107.25,1010:477:1,0.10,0.1,1,1,1,1,1
Pinctada,margaritifera,9.75,106.75,1010:496:4,0.06,1,1,1,0.062358276643991,1,1
Pinctada,margaritifera,1.75,110.75,1011:110:4,0.19,1,0.93333333333333,0.79271070615034,0.25963718820862,1,1
Pinctada,margaritifera,2.75,110.25,1011:120:3,0.04,0.05,0.96666666666667,0.79271070615034,1,1,1
