Mapping parameters for Hippoglossus hippoglossus (Atlantic halibut)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2019. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, version 10/2019. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas:  21 |  27 ,
Bounding Box (NSWE): ,79,36,-77,55

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,50,313,864,2000
Temperature (°C),1,-0.92,2.23,10.86,18.98
Salinity (psu),1,5.21,28.51,34.96,37.77
Primary Production (mgC·m-3·day-1) ,1,1.65,3.77,13.71,42.4
Sea Ice Concentration (0-1 fraction),1,-0.98,0,0.06,0.58
Dissolved Bottom Oxygen (mmol·m-3),0,1.33,170.27,310.1,408.48
Distance to Land (km),0,0,9,305,685
 

Map data (HSPEC) for predicted occurrences (n = 6705): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Hippoglossus,hippoglossus,49.25,0.25,1400:390:1,0.03
Hippoglossus,hippoglossus,49.75,0.25,1400:390:3,0.01
Hippoglossus,hippoglossus,49.75,0.75,1400:390:4,0.03
Hippoglossus,hippoglossus,49.75,1.25,1400:391:3,0.03
Hippoglossus,hippoglossus,50.25,0.25,1500:100:1,0.02
Hippoglossus,hippoglossus,50.25,0.75,1500:100:2,0.06
Hippoglossus,hippoglossus,50.75,0.25,1500:100:3,0.03
Hippoglossus,hippoglossus,50.75,0.75,1500:100:4,0.08
Hippoglossus,hippoglossus,50.25,1.25,1500:101:1,0.03
Hippoglossus,hippoglossus,50.25,1.75,1500:101:2,0.01
Hippoglossus,hippoglossus,50.75,1.25,1500:101:3,0.03
Hippoglossus,hippoglossus,50.75,1.75,1500:101:4,0.01
Hippoglossus,hippoglossus,51.75,0.75,1500:110:4,0.05
Hippoglossus,hippoglossus,51.25,1.25,1500:111:1,0.04
Hippoglossus,hippoglossus,51.75,1.25,1500:111:3,0.07
Hippoglossus,hippoglossus,52.75,0.25,1500:120:3,0.04
Hippoglossus,hippoglossus,52.25,1.75,1500:121:2,0.04
Hippoglossus,hippoglossus,52.75,1.75,1500:121:4,0.05
Hippoglossus,hippoglossus,52.25,2.25,1500:122:1,0.01
Hippoglossus,hippoglossus,53.25,0.25,1500:130:1,0.18
Hippoglossus,hippoglossus,53.75,2.25,1500:132:3,0.02
Hippoglossus,hippoglossus,53.75,2.75,1500:132:4,0.01
Hippoglossus,hippoglossus,53.25,4.75,1500:134:2,0.03
Hippoglossus,hippoglossus,54.75,0.25,1500:140:3,0.13
Hippoglossus,hippoglossus,54.75,0.75,1500:140:4,0.11
Hippoglossus,hippoglossus,54.25,1.25,1500:141:1,0.02
Hippoglossus,hippoglossus,54.75,1.25,1500:141:3,0.05
Hippoglossus,hippoglossus,54.25,2.25,1500:142:1,0.07
Hippoglossus,hippoglossus,54.25,2.75,1500:142:2,0.02
Hippoglossus,hippoglossus,53.75,8.25,1500:238:3,0.03
Hippoglossus,hippoglossus,55.25,0.25,1500:350:1,0.15
Hippoglossus,hippoglossus,55.25,0.75,1500:350:2,0.12
Hippoglossus,hippoglossus,55.75,0.25,1500:350:3,0.14
Hippoglossus,hippoglossus,55.75,0.75,1500:350:4,0.13
Hippoglossus,hippoglossus,55.25,1.25,1500:351:1,0.07
Hippoglossus,hippoglossus,55.25,1.75,1500:351:2,0.06
Hippoglossus,hippoglossus,55.75,1.25,1500:351:3,0.14
Hippoglossus,hippoglossus,55.75,1.75,1500:351:4,0.14
Hippoglossus,hippoglossus,55.25,2.25,1500:352:1,0.02
Hippoglossus,hippoglossus,55.75,2.25,1500:352:3,0.13
Hippoglossus,hippoglossus,55.75,2.75,1500:352:4,0.10
Hippoglossus,hippoglossus,55.75,3.25,1500:353:3,0.08
Hippoglossus,hippoglossus,55.75,3.75,1500:353:4,0.06
Hippoglossus,hippoglossus,55.75,4.25,1500:354:3,0.01
Hippoglossus,hippoglossus,56.25,0.25,1500:360:1,0.15
Hippoglossus,hippoglossus,56.25,1.25,1500:361:1,0.16
Hippoglossus,hippoglossus,56.25,1.75,1500:361:2,0.17
Hippoglossus,hippoglossus,56.75,1.75,1500:361:4,0.18
Hippoglossus,hippoglossus,56.25,2.25,1500:362:1,0.14
Hippoglossus,hippoglossus,56.25,2.75,1500:362:2,0.11
Hippoglossus,hippoglossus,56.75,2.25,1500:362:3,0.17
Hippoglossus,hippoglossus,56.75,2.75,1500:362:4,0.10
Hippoglossus,hippoglossus,56.25,3.25,1500:363:1,0.10
Hippoglossus,hippoglossus,56.25,3.75,1500:363:2,0.09
Hippoglossus,hippoglossus,56.75,3.25,1500:363:3,0.09
Hippoglossus,hippoglossus,56.75,3.75,1500:363:4,0.08
Hippoglossus,hippoglossus,56.25,4.25,1500:364:1,0.08
Hippoglossus,hippoglossus,56.25,4.75,1500:364:2,0.03
Hippoglossus,hippoglossus,56.75,4.25,1500:364:3,0.09
Hippoglossus,hippoglossus,56.75,4.75,1500:364:4,0.05
Hippoglossus,hippoglossus,57.25,0.25,1500:370:1,0.15
Hippoglossus,hippoglossus,57.25,0.75,1500:370:2,0.18
Hippoglossus,hippoglossus,57.25,1.25,1500:371:1,0.19
Hippoglossus,hippoglossus,57.25,1.75,1500:371:2,0.18
Hippoglossus,hippoglossus,57.75,1.75,1500:371:4,0.19
Hippoglossus,hippoglossus,57.25,2.25,1500:372:1,0.16
Hippoglossus,hippoglossus,57.25,2.75,1500:372:2,0.11
