Mapping parameters for Lutjanus bohar (Two-spot red snapper)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2016. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2016. "

Map type: Team reviewed,
Map Option: In FAO and Bounding Box
FAOAreas:  51 |  57 |  61 |  71 |  77 |  81 ,
Bounding Box (NSWE): ,31,-33,31,-128

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,4,10,70,180
Temperature (°C),1,21.35,25.18,28.95,33.15
Salinity (psu),1,28.55,33.77,35.31,39.75
Primary Production,1,69,193,945,2838
Sea Ice Concentration,1,-1,0,0,0
Distance to Land (km),0,0,16,203,774
 

Map data (HSPEC) for predicted occurrences (n = 5541): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Lutjanus,bohar,4.75,48.75,1004:248:4,0.02,0.018181818181818,1,0.97297297297297,0.96302165874274,1,1
Lutjanus,bohar,9.75,92.75,1009:392:4,0.19,0.22727272727273,1,0.85057471264368,1,1,1
Lutjanus,bohar,8.75,97.25,1009:487:3,0.15,0.18181818181818,1,0.81609195402299,1,1,1
Lutjanus,bohar,1.75,101.75,1010:111:4,0.19,1,0.94285714285714,0.38505747126437,0.5324881141046,1,1
Lutjanus,bohar,1.75,102.25,1010:112:3,0.18,1,0.96904761904762,0.38505747126437,0.49550977284733,1,1
Lutjanus,bohar,1.75,102.75,1010:112:4,0.10,1,0.96904761904762,0.38505747126437,0.26518753301638,1,1
Lutjanus,bohar,1.25,103.25,1010:113:1,0.15,1,0.99761904761905,0.38505747126437,0.37929212889593,1,1
Lutjanus,bohar,1.25,103.75,1010:113:2,0.16,1,0.99761904761905,0.38505747126437,0.41151611199155,1,1
Lutjanus,bohar,1.75,103.25,1010:113:3,0.18,1,0.99761904761905,0.38505747126437,0.47807712625462,1,1
Lutjanus,bohar,2.75,100.25,1010:120:3,0.11,1,0.90238095238095,0.58429118773946,0.20179609086107,1,1
Lutjanus,bohar,2.75,100.75,1010:120:4,0.12,1,0.90238095238095,0.58429118773946,0.23296354992076,1,1
Lutjanus,bohar,2.25,101.75,1010:121:2,0.12,1,0.92142857142857,0.38505747126437,0.32752245113576,1,1
Lutjanus,bohar,1.25,108.75,1010:218:2,0.16,1,0.99285714285714,0.8735632183908,0.18330692023244,1,1
Lutjanus,bohar,2.75,112.25,1011:122:3,0.11,0.33333333333333,0.96428571428571,0.69157088122605,0.50501848917063,1,1
Lutjanus,bohar,5.75,110.75,1011:350:4,0.19,0.21818181818182,1,0.88505747126437,1,1,1
Lutjanus,bohar,7.75,113.25,1011:373:3,0.03,0.036363636363636,1,0.90613026819923,1,1,1
Lutjanus,bohar,4.25,125.25,1012:245:1,0.19,0.19090909090909,1,1,1,1,1
Lutjanus,bohar,9.25,120.25,1012:390:1,0.03,0.027272727272727,1,1,1,1,1
Lutjanus,bohar,7.75,147.25,1014:477:3,0.06,0.063636363636364,0.97619047619048,1,1,1,1
Lutjanus,bohar,7.75,148.25,1014:478:3,0.01,0.0090909090909091,0.97619047619048,1,1,1,1
Lutjanus,bohar,19.75,38.25,1103:498:3,0.05,0.11818181818182,1,0.42567567567568,1,1,1
Lutjanus,bohar,14.25,47.75,1104:247:2,0.18,1,1,0.82432432432432,0.22134178552562,1,1
Lutjanus,bohar,14.25,48.25,1104:248:1,0.04,1,1,0.82432432432432,0.053354463814052,1,1
Lutjanus,bohar,14.25,48.75,1104:248:2,0.15,1,1,0.82432432432432,0.18013734812467,1,1
Lutjanus,bohar,14.75,51.25,1105:141:3,0.05,0.081818181818182,1,0.8445945945946,0.73692551505547,1,1
Lutjanus,bohar,17.25,55.25,1105:475:1,0.09,1,1,0.8445945945946,0.10776545166403,1,1
Lutjanus,bohar,17.75,55.25,1105:475:3,0.10,1,1,0.84684684684685,0.12150026413101,1,1
Lutjanus,bohar,17.75,55.75,1105:475:4,0.13,1,1,0.84684684684685,0.15161119915478,1,1
Lutjanus,bohar,17.75,56.25,1105:476:3,0.14,1,1,0.84684684684685,0.16957210776545,1,1
Lutjanus,bohar,17.75,56.75,1105:476:4,0.10,1,1,0.84684684684685,0.11991547807713,1,1
Lutjanus,bohar,18.75,57.25,1105:487:3,0.11,1,1,0.83558558558559,0.12678288431062,1,1
Lutjanus,bohar,19.25,57.75,1105:497:2,0.10,1,1,0.85135135135135,0.1162176439514,1,1
Lutjanus,bohar,19.75,72.25,1107:392:3,0.05,1,1,0.9954954954955,0.054939249867934,1,1
Lutjanus,bohar,15.75,80.75,1108:350:4,0.15,1,1,0.25670498084291,0.60169043845747,1,1
Lutjanus,bohar,15.75,81.25,1108:351:3,0.19,1,1,0.25670498084291,0.72424722662441,1,1
Lutjanus,bohar,16.25,81.25,1108:361:1,0.14,1,1,0.25670498084291,0.54569466455362,1,1
Lutjanus,bohar,16.25,81.75,1108:361:2,0.16,1,1,0.28544061302682,0.55044902271527,1,1
Lutjanus,bohar,16.75,82.25,1108:362:3,0.17,1,1,0.28544061302682,0.59006867406233,1,1
Lutjanus,bohar,16.75,83.25,1108:363:3,0.07,0.19090909090909,1,0.36973180076628,1,1,1
Lutjanus,bohar,19.25,85.75,1108:495:2,0.02,0.78181818181818,1,0.026819923371648,0.84944532488114,1,1
Lutjanus,bohar,19.75,85.25,1108:495:3,0.02,1,1,0.026819923371648,0.71843634442684,1,1
Lutjanus,bohar,19.75,85.75,1108:495:4,0.02,1,1,0.026819923371648,0.75858425779186,1,1
Lutjanus,bohar,19.75,86.25,1108:496:3,0.02,1,1,0.026819923371648,0.73322768092974,1,1
Lutjanus,bohar,19.75,86.75,1108:496:4,0.02,1,1,0.026819923371648,0.85419968304279,1,1
Lutjanus,bohar,13.75,94.25,1109:134:3,0.03,0.054545454545455,1,0.50766283524904,1,1,1
Lutjanus,bohar,10.25,96.75,1109:206:2,0.07,0.1,1,0.71072796934866,1,1,1
Lutjanus,bohar,11.25,96.75,1109:216:2,0.04,0.063636363636364,1,0.66283524904214,1,1,1
Lutjanus,bohar,14.75,96.75,1109:246:4,0.18,1,1,0.21455938697318,0.85736925515055,1,1
Lutjanus,bohar,14.25,97.25,1109:247:1,0.17,1,1,0.16666666666667,1,1,1
Lutjanus,bohar,14.25,97.75,1109:247:2,0.16,1,1,0.16666666666667,0.97675647120972,1,1
Lutjanus,bohar,14.75,97.25,1109:247:3,0.13,1,1,0.16666666666667,0.76545166402536,1,1
Lutjanus,bohar,14.75,97.75,1109:247:4,0.11,1,1,0.16666666666667,0.64131008980454,1,1
Lutjanus,bohar,14.25,98.25,1109:248:1,0.13,1,1,0.16666666666667,0.79556259904913,1,1
Lutjanus,bohar,15.25,94.25,1109:354:1,0.18,1,1,0.23371647509579,0.76809297411516,1,1
Lutjanus,bohar,15.25,94.75,1109:354:2,0.12,1,1,0.23371647509579,0.50026413100898,1,1
Lutjanus,bohar,15.75,94.25,1109:354:3,0.08,1,1,0.23371647509579,0.33174854727945,1,1
Lutjanus,bohar,15.75,94.75,1109:354:4,0.10,1,1,0.23371647509579,0.43687268885367,1,1
Lutjanus,bohar,19.75,91.75,1109:391:4,0.08,0.29090909090909,1,0.28352490421456,1,1,1
Lutjanus,bohar,19.75,92.75,1109:392:4,0.17,1,1,0.20689655172414,0.81722134178553,1,1
Lutjanus,bohar,19.25,93.25,1109:393:1,0.16,1,1,0.20689655172414,0.75752773375594,1,1
Lutjanus,bohar,19.75,93.25,1109:393:3,0.09,1,1,0.20689655172414,0.44585314315901,1,1
Lutjanus,bohar,19.75,93.75,1109:393:4,0.07,1,1,0.20689655172414,0.31959852086635,1,1
Lutjanus,bohar,15.25,95.25,1109:455:1,0.02,1,1,0.049808429118774,0.30850501848917,1,1
Lutjanus,bohar,15.25,95.75,1109:455:2,0.02,1,1,0.049808429118774,0.37242472266244,1,1
Lutjanus,bohar,15.75,95.25,1109:455:3,0.03,1,1,0.049808429118774,0.55361859482303,1,1
Lutjanus,bohar,15.75,95.75,1109:455:4,0.03,1,1,0.049808429118774,0.66613840464871,1,1
Lutjanus,bohar,15.25,97.75,1109:457:2,0.13,1,1,0.16666666666667,0.76439513998943,1,1
Lutjanus,bohar,16.25,95.75,1109:465:2,0.04,1,1,0.049808429118774,0.84152139461173,1,1
Lutjanus,bohar,13.25,101.25,1110:131:1,0.15,1,0.98571428571429,0.15708812260536,0.94030639197042,1,1
Lutjanus,bohar,19.75,107.25,1110:497:3,0.13,0.16363636363636,1,0.77394636015326,1,1,1
Lutjanus,bohar,19.75,107.75,1110:497:4,0.13,0.17272727272727,1,0.77394636015326,1,1,1
Lutjanus,bohar,16.25,111.25,1111:361:1,0.13,0.12727272727273,1,0.99425287356322,1,1,1
Lutjanus,bohar,18.75,111.75,1111:381:4,0.19,0.19090909090909,1,1,1,1,1
Lutjanus,bohar,19.25,112.75,1111:392:2,0.15,0.14545454545455,1,1,1,1,1
Lutjanus,bohar,10.25,120.75,1112:100:2,0.16,0.16363636363636,1,0.98659003831418,1,1,1
Lutjanus,bohar,10.25,170.75,1117:100:2,0.01,0.0090909090909091,1,1,1,1,1
Lutjanus,bohar,24.75,34.75,1203:144:4,0.06,1,1,0.058558558558558,1,1,1
Lutjanus,bohar,20.25,37.25,1203:207:1,0.13,1,1,0.12837837837838,1,1,1
Lutjanus,bohar,20.75,37.25,1203:207:3,0.13,1,1,0.12837837837838,1,1,1
Lutjanus,bohar,20.75,37.75,1203:207:4,0.13,1,1,0.12837837837838,1,1,1
Lutjanus,bohar,21.75,36.75,1203:216:4,0.13,1,1,0.12837837837838,1,1,1
Lutjanus,bohar,21.25,37.25,1203:217:1,0.13,1,1,0.12837837837838,1,1,1
Lutjanus,bohar,21.25,37.75,1203:217:2,0.13,1,1,0.12837837837838,1,1,1
Lutjanus,bohar,21.75,37.25,1203:217:3,0.13,1,1,0.12837837837838,1,1,1
Lutjanus,bohar,21.75,38.75,1203:218:4,0.14,1,1,0.14414414414414,1,1,1
