Mapping parameters for Coregonus lavaretus (European whitefish)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2016. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2016. "

Map type: Team reviewed,
Map Option: In FAO and Bounding Box
FAOAreas: 27 |  37,
Bounding Box (NSWE): ,73,40,,

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,5,26,50
Temperature (°C),1,1.18,6.22,10.76,18.53
Salinity (psu),1,3.56,5.63,34.97,38.07
Primary Production,1,448,658,2006,2507.5
Sea Ice Concentration,1,-0.95,0.01,0.109999999403954,0.33
Distance to Land (km),0,0,1,57,291
 

Map data (HSPEC) for predicted occurrences (n = 1453): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Coregonus,lavaretus,66.25,-14.75,7601:364:2,0.15,,,,,,
Coregonus,lavaretus,66.25,-15.25,7601:465:1,0.18,,,,,,
Coregonus,lavaretus,66.25,-15.75,7601:465:2,0.17,,,,,,
Coregonus,lavaretus,66.75,-15.75,7601:465:4,0.18,,,,,,
Coregonus,lavaretus,66.25,-17.75,7601:467:2,0.17,,,,,,
Coregonus,lavaretus,66.75,-17.75,7601:467:4,0.14,,,,,,
Coregonus,lavaretus,66.25,-18.75,7601:468:2,0.10,,,,,,
Coregonus,lavaretus,66.75,-18.25,7601:468:3,0.11,,,,,,
Coregonus,lavaretus,66.25,-19.25,7601:469:1,0.14,,,,,,
Coregonus,lavaretus,66.25,-19.75,7601:469:2,0.11,,,,,,
Coregonus,lavaretus,65.75,-21.25,7602:351:3,0.13,,,,,,
Coregonus,lavaretus,65.25,-22.25,7602:352:1,0.17,,,,,,
Coregonus,lavaretus,66.25,-20.25,7602:360:1,0.18,,,,,,
Coregonus,lavaretus,66.25,-21.75,7602:361:2,0.09,,,,,,
Coregonus,lavaretus,66.25,-22.25,7602:362:1,0.17,,,,,,
Coregonus,lavaretus,66.75,-22.25,7602:362:3,0.14,,,,,,
Coregonus,lavaretus,66.25,-23.25,7602:363:1,0.15,,,,,,
Coregonus,lavaretus,60.75,-42.75,7604:102:4,0.06,,,,,,
Coregonus,lavaretus,60.75,-43.25,7604:103:3,0.13,,,,,,
Coregonus,lavaretus,60.75,-43.75,7604:103:4,0.16,,,,,,
Coregonus,lavaretus,62.75,-43.25,7604:123:3,0.03,,,,,,
Coregonus,lavaretus,63.25,-41.25,7604:131:1,0.01,,,,,,
Coregonus,lavaretus,63.25,-41.75,7604:131:2,0.02,,,,,,
Coregonus,lavaretus,63.75,-41.25,7604:131:3,0.03,,,,,,
Coregonus,lavaretus,63.75,-41.75,7604:131:4,0.03,,,,,,
Coregonus,lavaretus,63.25,-42.25,7604:132:1,0.01,,,,,,
Coregonus,lavaretus,70.75,-8.25,7700:208:3,0.16,,,,,,
Coregonus,lavaretus,70.75,-8.75,7700:208:4,0.11,,,,,,
Coregonus,lavaretus,70.75,-9.25,7700:209:3,0.13,,,,,,
Coregonus,lavaretus,71.25,-7.75,7700:217:2,0.11,,,,,,
Coregonus,lavaretus,71.25,-8.25,7700:218:1,0.07,,,,,,
Coregonus,lavaretus,71.25,-8.75,7700:218:2,0.07,,,,,,
Coregonus,lavaretus,40.25,27.75,1402:207:2,0.24,,,,,,
Coregonus,lavaretus,40.75,27.25,1402:207:3,0.24,,,,,,
Coregonus,lavaretus,40.75,27.75,1402:207:4,0.24,,,,,,
Coregonus,lavaretus,40.25,29.25,1402:209:1,0.39,,,,,,
Coregonus,lavaretus,41.25,27.75,1402:217:2,0.36,,,,,,
Coregonus,lavaretus,45.25,29.25,1402:459:1,0.24,,,,,,
Coregonus,lavaretus,45.25,29.75,1402:459:2,0.22,,,,,,
Coregonus,lavaretus,40.75,38.25,1403:208:3,0.31,,,,,,
Coregonus,lavaretus,40.75,38.75,1403:208:4,0.31,,,,,,
Coregonus,lavaretus,41.25,37.25,1403:217:1,0.39,,,,,,
Coregonus,lavaretus,41.25,37.75,1403:217:2,0.39,,,,,,
Coregonus,lavaretus,41.25,38.25,1403:218:1,0.35,,,,,,
Coregonus,lavaretus,41.25,38.75,1403:218:2,0.35,,,,,,
Coregonus,lavaretus,41.25,39.25,1403:219:1,0.31,,,,,,
Coregonus,lavaretus,41.25,39.75,1403:219:2,0.31,,,,,,
Coregonus,lavaretus,43.25,39.75,1403:239:2,0.33,,,,,,
Coregonus,lavaretus,43.75,39.25,1403:239:3,0.33,,,,,,
Coregonus,lavaretus,43.75,39.75,1403:239:4,0.33,,,,,,
Coregonus,lavaretus,44.25,39.25,1403:249:1,0.39,,,,,,
Coregonus,lavaretus,45.75,37.25,1403:457:3,0.36,,,,,,
Coregonus,lavaretus,46.75,35.25,1403:465:3,0.25,,,,,,
