Mapping parameters for Anarhichas minor (Spotted wolffish)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2019. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, version 10/2019. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas: 21 |  27,
Bounding Box (NSWE): ,81,42,-71,59

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,25,100,400,600
Temperature (°C),1,-0.57,0.22,9.34,15.57
Salinity (psu),1,5.21,30.54,33.81,35.3
Primary Production (mgC·m-3·day-1) ,1,0.62,3.48,11.29,31.69
Sea Ice Concentration (0-1 fraction),1,-0.92,0,0.32,0.59
Dissolved Bottom Oxygen (mmol·m-3),0,12.03,191.62,317.55,408.48
Distance to Land (km),0,1,16,390,723
 

Map data (HSPEC) for predicted occurrences (n = 4923): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Anarhichas,minor,49.25,0.25,1400:390:1,0.10
Anarhichas,minor,49.75,0.25,1400:390:3,0.04
Anarhichas,minor,49.75,0.75,1400:390:4,0.08
Anarhichas,minor,49.75,1.25,1400:391:3,0.08
Anarhichas,minor,50.25,0.25,1500:100:1,0.12
Anarhichas,minor,50.25,0.75,1500:100:2,0.18
Anarhichas,minor,50.75,0.25,1500:100:3,0.17
Anarhichas,minor,50.25,1.25,1500:101:1,0.05
Anarhichas,minor,50.25,1.75,1500:101:2,0.08
Anarhichas,minor,50.75,1.25,1500:101:3,0.18
Anarhichas,minor,50.75,1.75,1500:101:4,0.11
Anarhichas,minor,51.25,0.75,1500:110:2,0.05
Anarhichas,minor,51.75,0.75,1500:110:4,0.19
Anarhichas,minor,51.25,1.25,1500:111:1,0.17
Anarhichas,minor,51.25,1.75,1500:111:2,0.13
Anarhichas,minor,51.75,1.75,1500:111:4,0.05
Anarhichas,minor,51.25,2.25,1500:112:1,0.08
Anarhichas,minor,51.25,2.75,1500:112:2,0.04
