Mapping parameters for Pomatomus saltatrix (Bluefish)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2019. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, version 10/2019. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas: 21 |  27 |  31 |  34 |  37 |  41 |  47 |  51 |  57 |  81,
Bounding Box (NSWE): ,45,-44,-180,180

Pelagic: True,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Pomatomus,saltatrix,34.25,-24.75,7302:144:2,0.14
Pomatomus,saltatrix,34.25,-24.25,7302:144:1,0.16
Pomatomus,saltatrix,34.25,-23.75,7302:143:2,0.17
Pomatomus,saltatrix,34.25,-23.25,7302:143:1,0.18
Pomatomus,saltatrix,34.25,-22.75,7302:142:2,0.18
Pomatomus,saltatrix,34.25,-22.25,7302:142:1,0.18
Pomatomus,saltatrix,34.75,-21.75,7302:141:4,0.16
Pomatomus,saltatrix,34.75,-21.25,7302:141:3,0.13
Pomatomus,saltatrix,34.25,-21.75,7302:141:2,0.15
Pomatomus,saltatrix,34.25,-21.25,7302:141:1,0.12
Pomatomus,saltatrix,34.75,-20.75,7302:140:4,0.13
Pomatomus,saltatrix,34.75,-20.25,7302:140:3,0.14
Pomatomus,saltatrix,34.25,-20.75,7302:140:2,0.12
Pomatomus,saltatrix,34.25,-20.25,7302:140:1,0.12
Pomatomus,saltatrix,33.75,-24.75,7302:134:4,0.13
Pomatomus,saltatrix,33.75,-24.25,7302:134:3,0.13
Pomatomus,saltatrix,33.25,-24.75,7302:134:2,0.13
Pomatomus,saltatrix,33.25,-24.25,7302:134:1,0.13
Pomatomus,saltatrix,33.75,-23.75,7302:133:4,0.14
Pomatomus,saltatrix,33.75,-23.25,7302:133:3,0.15
Pomatomus,saltatrix,33.25,-23.75,7302:133:2,0.13
Pomatomus,saltatrix,33.25,-23.25,7302:133:1,0.13
Pomatomus,saltatrix,33.75,-22.75,7302:132:4,0.15
Pomatomus,saltatrix,33.75,-22.25,7302:132:3,0.15
Pomatomus,saltatrix,33.25,-22.75,7302:132:2,0.13
Pomatomus,saltatrix,33.25,-22.25,7302:132:1,0.13
Pomatomus,saltatrix,33.75,-21.75,7302:131:4,0.14
Pomatomus,saltatrix,33.75,-21.25,7302:131:3,0.12
Pomatomus,saltatrix,33.25,-21.75,7302:131:2,0.12
Pomatomus,saltatrix,33.25,-21.25,7302:131:1,0.12
Pomatomus,saltatrix,33.75,-20.75,7302:130:4,0.11
Pomatomus,saltatrix,33.75,-20.25,7302:130:3,0.11
Pomatomus,saltatrix,33.25,-20.75,7302:130:2,0.12
Pomatomus,saltatrix,33.25,-20.25,7302:130:1,0.11
