Mapping parameters for Chaetodipterus faber (Atlantic spadefish)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2019. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, version 10/2019. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas:  21 |  31 |  41 ,
Bounding Box (NSWE): ,43,-34,-98,-34

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,3,6,20,35
Temperature (°C),1,12.2,22.24,28.17,32.37
Salinity (psu),1,7.84,29.04,36.3,40.39
Primary Production (mgC·m-3·day-1) ,1,0.08,0.77,31.65,102.5
Sea Ice Concentration (0-1 fraction),1,-1,0,0,0.01
Dissolved Bottom Oxygen (mmol·m-3),0,138.69,187.6,237.13,278.89
Distance to Land (km),0,0,6,111,325
 

Map data (HSPEC) for predicted occurrences (n = 1312): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Chaetodipterus,faber,-7.25,-34.25,5003:374:1,0.07
Chaetodipterus,faber,-0.25,-49.25,5004:209:1,0.16
Chaetodipterus,faber,-0.25,-49.75,5004:209:2,0.17
Chaetodipterus,faber,-0.25,-50.25,5005:100:1,0.11
Chaetodipterus,faber,-0.25,-50.75,5005:100:2,0.08
Chaetodipterus,faber,-0.25,-51.25,5005:101:1,0.12
Chaetodipterus,faber,-0.75,-51.25,5005:101:3,0.17
Chaetodipterus,faber,-20.75,-35.25,5203:205:3,0.08
Chaetodipterus,faber,-25.75,-45.25,5204:455:3,0.06
Chaetodipterus,faber,-26.25,-47.75,5204:467:2,0.13
Chaetodipterus,faber,0.25,-49.25,7004:209:1,0.17
Chaetodipterus,faber,0.25,-49.75,7004:209:2,0.10
Chaetodipterus,faber,0.75,-49.25,7004:209:3,0.16
Chaetodipterus,faber,0.75,-49.75,7004:209:4,0.12
Chaetodipterus,faber,1.25,-48.75,7004:218:2,0.18
Chaetodipterus,faber,1.25,-49.25,7004:219:1,0.17
Chaetodipterus,faber,1.25,-49.75,7004:219:2,0.11
Chaetodipterus,faber,2.75,-48.75,7004:228:4,0.14
Chaetodipterus,faber,0.75,-50.75,7005:100:4,0.04
Chaetodipterus,faber,0.25,-51.25,7005:101:1,0.06
Chaetodipterus,faber,17.75,-62.25,7106:372:3,0.07
Chaetodipterus,faber,18.75,-73.75,7107:383:4,0.18
Chaetodipterus,faber,18.75,-74.25,7107:384:3,0.18
Chaetodipterus,faber,18.75,-74.75,7107:384:4,0.08
Chaetodipterus,faber,19.75,-74.75,7107:394:4,0.12
Chaetodipterus,faber,19.75,-77.25,7107:497:3,0.15
Chaetodipterus,faber,19.75,-77.75,7107:497:4,0.09
Chaetodipterus,faber,16.25,-86.25,7108:466:1,0.17
Chaetodipterus,faber,16.25,-86.75,7108:466:2,0.12
Chaetodipterus,faber,16.25,-87.75,7108:467:2,0.10
Chaetodipterus,faber,16.75,-87.75,7108:467:4,0.12
Chaetodipterus,faber,17.25,-87.75,7108:477:2,0.16
Chaetodipterus,faber,20.25,-69.75,7206:209:2,0.13
Chaetodipterus,faber,20.75,-69.75,7206:209:4,0.19
Chaetodipterus,faber,20.75,-70.75,7207:100:4,0.07
Chaetodipterus,faber,20.75,-73.25,7207:103:3,0.06
Chaetodipterus,faber,20.75,-73.75,7207:103:4,0.07
Chaetodipterus,faber,20.25,-74.25,7207:104:1,0.10
Chaetodipterus,faber,21.25,-70.75,7207:110:2,0.06
Chaetodipterus,faber,21.25,-71.25,7207:111:1,0.06
Chaetodipterus,faber,21.25,-71.75,7207:111:2,0.16
Chaetodipterus,faber,21.75,-71.25,7207:111:3,0.05
Chaetodipterus,faber,21.75,-71.75,7207:111:4,0.18
Chaetodipterus,faber,21.25,-72.25,7207:112:1,0.06
Chaetodipterus,faber,21.25,-72.75,7207:112:2,0.06
Chaetodipterus,faber,21.75,-72.25,7207:112:3,0.18
Chaetodipterus,faber,21.75,-72.75,7207:112:4,0.06
Chaetodipterus,faber,21.25,-73.25,7207:113:1,0.06
Chaetodipterus,faber,21.25,-73.75,7207:113:2,0.06
