Mapping parameters for Crassostrea corteziensis (Cortez oyster)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2019. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, version 10/2019. "

Map type: Computer-generated,
Map Option: In FAO
FAOAreas: 27 |  77,
Bounding Box (NSWE): ,,,,

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,1,1,2,2
Temperature (°C),1,12.16,19.32,27.64,31.84
Salinity (psu),1,27.2,30.96,34.08,37.45
Primary Production (mgC·m-3·day-1) ,1,1.6,5.97,28.63,42.92
Sea Ice Concentration (0-1 fraction),1,-1,0,0,0
Dissolved Bottom Oxygen (mmol·m-3),0,172.33,183.73,234.75,275.89
Distance to Land (km),0,6,9.5,18.3,20.63
 

Map data (HSPEC) for predicted occurrences (n = 610): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Crassostrea,corteziensis,49.25,0.25,1400:390:1,0.13
Crassostrea,corteziensis,49.75,0.25,1400:390:3,0.09
Crassostrea,corteziensis,49.75,0.75,1400:390:4,0.11
Crassostrea,corteziensis,49.75,1.25,1400:391:3,0.12
Crassostrea,corteziensis,50.75,0.25,1500:100:3,0.06
Crassostrea,corteziensis,50.75,0.75,1500:100:4,0.06
Crassostrea,corteziensis,50.25,1.25,1500:101:1,0.09
Crassostrea,corteziensis,50.25,1.75,1500:101:2,0.10
Crassostrea,corteziensis,50.75,1.25,1500:101:3,0.06
Crassostrea,corteziensis,50.75,1.75,1500:101:4,0.07
Crassostrea,corteziensis,51.25,0.25,1500:110:1,0.01
Crassostrea,corteziensis,51.25,0.75,1500:110:2,0.02
Crassostrea,corteziensis,51.25,1.25,1500:111:1,0.03
Crassostrea,corteziensis,51.25,1.75,1500:111:2,0.05
Crassostrea,corteziensis,51.25,2.25,1500:112:1,0.05
Crassostrea,corteziensis,51.25,2.75,1500:112:2,0.05
Crassostrea,corteziensis,51.25,3.25,1500:113:1,0.04
Crassostrea,corteziensis,51.25,3.75,1500:113:2,0.03
Crassostrea,corteziensis,51.75,3.25,1500:113:3,0.01
Crassostrea,corteziensis,51.25,4.25,1500:114:1,0.03
Crassostrea,corteziensis,-43.75,169.25,3416:239:3,0.09
Crassostrea,corteziensis,-43.75,169.75,3416:239:4,0.08
Crassostrea,corteziensis,-44.75,167.25,3416:247:3,0.19
Crassostrea,corteziensis,-44.75,167.75,3416:247:4,0.18
Crassostrea,corteziensis,-45.25,166.75,3416:456:2,0.16
Crassostrea,corteziensis,-45.75,166.25,3416:456:3,0.13
Crassostrea,corteziensis,-45.75,166.75,3416:456:4,0.14
Crassostrea,corteziensis,-45.25,167.25,3416:457:1,0.16
Crassostrea,corteziensis,-45.75,167.25,3416:457:3,0.12
Crassostrea,corteziensis,-46.25,166.75,3416:466:2,0.09
Crassostrea,corteziensis,-46.25,167.25,3416:467:1,0.08
Crassostrea,corteziensis,-46.25,167.75,3416:467:2,0.04
Crassostrea,corteziensis,-46.75,167.75,3416:467:4,0.03
Crassostrea,corteziensis,-46.25,168.25,3416:468:1,0.02
Crassostrea,corteziensis,-47.25,167.25,3416:477:1,0.02
Crassostrea,corteziensis,-40.75,172.25,3417:102:3,0.12
Crassostrea,corteziensis,-40.75,172.75,3417:102:4,0.15
Crassostrea,corteziensis,-41.75,171.25,3417:111:3,0.16
Crassostrea,corteziensis,-41.75,171.75,3417:111:4,0.06
Crassostrea,corteziensis,-41.25,172.25,3417:112:1,0.13
Crassostrea,corteziensis,-41.25,173.25,3417:113:1,0.11
Crassostrea,corteziensis,-41.25,173.75,3417:113:2,0.15
Crassostrea,corteziensis,-41.25,174.25,3417:114:1,0.15
Crassostrea,corteziensis,-41.75,174.25,3417:114:3,0.04
Crassostrea,corteziensis,-42.75,170.75,3417:120:4,0.06
Crassostrea,corteziensis,-42.25,173.75,3417:123:2,0.08
Crassostrea,corteziensis,-42.75,173.75,3417:123:4,0.07
Crassostrea,corteziensis,-43.25,170.25,3417:130:1,0.08
Crassostrea,corteziensis,-43.25,170.75,3417:130:2,0.01
Crassostrea,corteziensis,-43.75,173.25,3417:133:3,0.02
Crassostrea,corteziensis,-41.75,175.25,3417:215:3,0.18
Crassostrea,corteziensis,-0.25,-80.25,5008:100:1,0.06
Crassostrea,corteziensis,-0.75,-91.25,5009:101:3,0.13
Crassostrea,corteziensis,-8.75,-172.25,5017:382:3,0.09
Crassostrea,corteziensis,-9.25,-171.25,5017:391:1,0.04
Crassostrea,corteziensis,-9.25,-171.75,5017:391:2,0.05
Crassostrea,corteziensis,-14.75,-138.75,5113:248:4,0.02
Crassostrea,corteziensis,-14.25,-141.25,5114:141:1,0.04
Crassostrea,corteziensis,-15.75,-144.75,5114:354:4,0.10
Crassostrea,corteziensis,-16.25,-142.25,5114:362:1,0.04
Crassostrea,corteziensis,-16.75,-142.75,5114:362:4,0.09
Crassostrea,corteziensis,-16.25,-143.25,5114:363:1,0.16
Crassostrea,corteziensis,-16.25,-143.75,5114:363:2,0.16
Crassostrea,corteziensis,-16.25,-144.25,5114:364:1,0.17
Crassostrea,corteziensis,-17.25,-142.75,5114:372:2,0.03
Crassostrea,corteziensis,-17.25,-143.25,5114:373:1,0.16
Crassostrea,corteziensis,-17.75,-143.25,5114:373:3,0.05
Crassostrea,corteziensis,-15.25,-145.25,5114:455:1,0.11
Crassostrea,corteziensis,-15.25,-145.75,5114:455:2,0.16
Crassostrea,corteziensis,-17.25,-145.25,5114:475:1,0.17
Crassostrea,corteziensis,-17.25,-145.75,5114:475:2,0.10
Crassostrea,corteziensis,-11.25,-151.75,5115:111:2,0.16
Crassostrea,corteziensis,-10.25,-160.75,5116:100:2,0.07
Crassostrea,corteziensis,-10.25,-161.25,5116:101:1,0.06
Crassostrea,corteziensis,-13.75,-172.25,5117:132:3,0.04
Crassostrea,corteziensis,-29.25,-71.75,5207:391:2,0.05
Crassostrea,corteziensis,-31.25,-178.75,5317:218:2,0.02
Crassostrea,corteziensis,-43.75,-176.25,5417:236:3,0.10
Crassostrea,corteziensis,-43.75,-176.75,5417:236:4,0.09
Crassostrea,corteziensis,-44.25,-175.75,5417:245:2,0.11
Crassostrea,corteziensis,-44.25,-176.25,5417:246:1,0.09
Crassostrea,corteziensis,-44.25,-176.75,5417:246:2,0.09
Crassostrea,corteziensis,0.75,-79.75,7007:209:4,0.09
Crassostrea,corteziensis,1.75,-78.25,7007:218:3,0.17
Crassostrea,corteziensis,1.75,-78.75,7007:218:4,0.13
Crassostrea,corteziensis,1.25,-79.75,7007:219:2,0.10
Crassostrea,corteziensis,10.25,-85.75,7108:205:2,0.02
Crassostrea,corteziensis,13.25,-87.75,7108:237:2,0.04
Crassostrea,corteziensis,13.25,-88.25,7108:238:1,0.06
Crassostrea,corteziensis,13.75,-89.75,7108:239:4,0.03
Crassostrea,corteziensis,13.75,-91.25,7109:131:3,0.17
Crassostrea,corteziensis,17.75,-101.75,7110:371:4,0.12
Crassostrea,corteziensis,23.75,-109.25,7210:239:3,0.01
Crassostrea,corteziensis,23.75,-109.75,7210:239:4,0.01
Crassostrea,corteziensis,24.25,-109.75,7210:249:2,0.03
Crassostrea,corteziensis,23.75,-110.25,7211:130:3,0.01
Crassostrea,corteziensis,24.25,-110.25,7211:140:1,0.02
Crassostrea,corteziensis,24.25,-110.75,7211:140:2,0.01
Crassostrea,corteziensis,24.75,-110.25,7211:140:3,0.03
Crassostrea,corteziensis,24.75,-110.75,7211:140:4,0.03
Crassostrea,corteziensis,24.25,-111.75,7211:141:2,0.04
Crassostrea,corteziensis,27.25,-110.75,7211:370:2,0.19
Crassostrea,corteziensis,27.75,-111.25,7211:371:3,0.11
Crassostrea,corteziensis,27.75,-112.25,7211:372:3,0.11
Crassostrea,corteziensis,28.25,-111.75,7211:381:2,0.17
Crassostrea,corteziensis,29.75,-112.25,7211:392:3,0.18
Crassostrea,corteziensis,29.75,-112.75,7211:392:4,0.10
Crassostrea,corteziensis,29.75,-113.25,7211:393:3,0.13
Crassostrea,corteziensis,29.75,-113.75,7211:393:4,0.14
Crassostrea,corteziensis,29.75,-114.25,7211:394:3,0.13
Crassostrea,corteziensis,29.25,-115.25,7211:495:1,0.10
Crassostrea,corteziensis,36.75,-7.75,7300:467:4,0.04
Crassostrea,corteziensis,37.25,-8.75,7300:478:2,0.13
Crassostrea,corteziensis,37.75,-25.25,7302:475:3,0.07
Crassostrea,corteziensis,37.75,-25.75,7302:475:4,0.06
Crassostrea,corteziensis,38.25,-27.75,7302:487:2,0.16
Crassostrea,corteziensis,38.75,-27.25,7302:487:3,0.19
Crassostrea,corteziensis,38.75,-28.25,7302:488:3,0.19
Crassostrea,corteziensis,38.75,-28.75,7302:488:4,0.17
Crassostrea,corteziensis,39.25,-27.75,7302:497:2,0.18
Crassostrea,corteziensis,39.25,-28.25,7302:498:1,0.17
Crassostrea,corteziensis,39.25,-31.25,7303:391:1,0.19
Crassostrea,corteziensis,39.75,-31.25,7303:391:3,0.19
Crassostrea,corteziensis,30.25,-112.75,7311:102:2,0.13
Crassostrea,corteziensis,30.75,-112.75,7311:102:4,0.09
Crassostrea,corteziensis,30.75,-113.25,7311:103:3,0.04
Crassostrea,corteziensis,30.25,-114.25,7311:104:1,0.12
Crassostrea,corteziensis,30.75,-114.75,7311:104:4,0.08
Crassostrea,corteziensis,31.25,-113.25,7311:113:1,0.05
Crassostrea,corteziensis,31.25,-113.75,7311:113:2,0.01
Crassostrea,corteziensis,31.25,-114.25,7311:114:1,0.03
Crassostrea,corteziensis,32.25,-116.75,7311:226:2,0.12
Crassostrea,corteziensis,32.25,-117.25,7311:227:1,0.17
Crassostrea,corteziensis,33.25,-117.75,7311:237:2,0.11
Crassostrea,corteziensis,33.75,-117.75,7311:237:4,0.07
Crassostrea,corteziensis,33.75,-118.75,7311:238:4,0.05
Crassostrea,corteziensis,34.25,-120.25,7312:140:1,0.10
Crassostrea,corteziensis,47.75,-2.25,7400:372:3,0.15
Crassostrea,corteziensis,47.75,-4.25,7400:374:3,0.18
Crassostrea,corteziensis,48.75,-1.25,7400:381:3,0.15
Crassostrea,corteziensis,48.75,-1.75,7400:381:4,0.15
Crassostrea,corteziensis,48.75,-2.25,7400:382:3,0.13
Crassostrea,corteziensis,48.75,-2.75,7400:382:4,0.12
Crassostrea,corteziensis,48.75,-3.25,7400:383:3,0.11
Crassostrea,corteziensis,48.75,-3.75,7400:383:4,0.09
Crassostrea,corteziensis,48.25,-4.25,7400:384:1,0.09
Crassostrea,corteziensis,48.25,-4.75,7400:384:2,0.07
Crassostrea,corteziensis,48.75,-4.25,7400:384:3,0.07
Crassostrea,corteziensis,48.75,-4.75,7400:384:4,0.02
Crassostrea,corteziensis,49.25,-0.25,7400:390:1,0.11
Crassostrea,corteziensis,49.25,-0.75,7400:390:2,0.11
Crassostrea,corteziensis,49.25,-1.25,7400:391:1,0.12
Crassostrea,corteziensis,49.25,-1.75,7400:391:2,0.05
Crassostrea,corteziensis,48.25,-5.25,7400:485:1,0.03
Crassostrea,corteziensis,49.75,-6.25,7400:496:3,0.02
Crassostrea,corteziensis,50.75,-0.25,7500:100:3,0.06
Crassostrea,corteziensis,50.75,-0.75,7500:100:4,0.07
Crassostrea,corteziensis,50.75,-1.25,7500:101:3,0.07
Crassostrea,corteziensis,50.75,-1.75,7500:101:4,0.07
Crassostrea,corteziensis,50.75,-2.25,7500:102:3,0.06
Crassostrea,corteziensis,50.75,-2.75,7500:102:4,0.06
Crassostrea,corteziensis,50.25,-3.25,7500:103:1,0.03
Crassostrea,corteziensis,50.25,-3.75,7500:103:2,0.07
Crassostrea,corteziensis,50.75,-3.25,7500:103:3,0.06
Crassostrea,corteziensis,50.25,-4.25,7500:104:1,0.07
