Mapping parameters for Anadara broughtonii ()

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2016. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2016. "

Map type: Computer-generated,
Map Option: In FAO
FAOAreas: 61 |  71,
Bounding Box (NSWE): ,,,,

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,6,31,60
Temperature (°C),1,2.68,14.41,28.55,32.75
Salinity (psu),1,32.27,33.06,34.28,34.78
Primary Production,1,23.25,534.8,1319.8,1725.25
Sea Ice Concentration,1,-1,0,0,0
Distance to Land (km),0,12.25,15.8,22.7999992370605,26.25
 

Map data (HSPEC) for predicted occurrences (n = 2592): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Anadara,broughtonii,1.75,100.75,1010:110:4,0.14
Anadara,broughtonii,3.25,104.75,1010:134:2,0.16
Anadara,broughtonii,4.25,104.75,1010:144:2,0.13
Anadara,broughtonii,4.75,104.25,1010:144:3,0.17
Anadara,broughtonii,1.75,109.75,1010:219:4,0.04
Anadara,broughtonii,2.25,106.75,1010:226:2,0.13
Anadara,broughtonii,2.75,107.25,1010:227:3,0.16
Anadara,broughtonii,3.75,105.75,1010:235:4,0.12
Anadara,broughtonii,4.25,105.25,1010:245:1,0.15
Anadara,broughtonii,4.75,105.25,1010:245:3,0.03
Anadara,broughtonii,4.75,108.75,1010:248:4,0.17
Anadara,broughtonii,5.75,102.25,1010:352:3,0.06
Anadara,broughtonii,5.75,102.75,1010:352:4,0.07
Anadara,broughtonii,5.25,104.25,1010:354:1,0.07
Anadara,broughtonii,5.75,104.75,1010:354:4,0.19
Anadara,broughtonii,6.25,101.75,1010:361:2,0.07
Anadara,broughtonii,6.25,102.25,1010:362:1,0.07
Anadara,broughtonii,6.25,102.75,1010:362:2,0.07
Anadara,broughtonii,6.75,102.25,1010:362:3,0.07
Anadara,broughtonii,6.75,102.75,1010:362:4,0.06
Anadara,broughtonii,6.25,103.75,1010:363:2,0.19
Anadara,broughtonii,7.25,103.25,1010:373:1,0.12
Anadara,broughtonii,7.25,103.75,1010:373:2,0.19
Anadara,broughtonii,7.75,103.25,1010:373:3,0.17
Anadara,broughtonii,5.25,105.25,1010:455:1,0.17
Anadara,broughtonii,5.25,105.75,1010:455:2,0.05
Anadara,broughtonii,5.25,107.25,1010:457:1,0.18
Anadara,broughtonii,5.75,107.25,1010:457:3,0.16
Anadara,broughtonii,6.25,108.75,1010:468:2,0.17
Anadara,broughtonii,7.25,108.75,1010:478:2,0.13
Anadara,broughtonii,9.75,105.75,1010:495:4,0.17
Anadara,broughtonii,9.25,106.25,1010:496:1,0.11
Anadara,broughtonii,1.75,110.25,1011:110:3,0.02
Anadara,broughtonii,1.75,111.25,1011:111:3,0.02
Anadara,broughtonii,2.25,110.25,1011:120:1,0.02
Anadara,broughtonii,2.75,110.25,1011:120:3,0.02
Anadara,broughtonii,2.75,110.75,1011:120:4,0.02
Anadara,broughtonii,2.25,111.75,1011:121:2,0.01
Anadara,broughtonii,3.75,111.25,1011:131:3,0.12
Anadara,broughtonii,4.25,111.25,1011:141:1,0.16
Anadara,broughtonii,4.25,111.75,1011:141:2,0.15
Anadara,broughtonii,4.75,111.75,1011:141:4,0.07
Anadara,broughtonii,1.25,117.75,1011:217:2,0.15
Anadara,broughtonii,3.75,117.25,1011:237:3,0.15
Anadara,broughtonii,4.25,117.25,1011:247:1,0.15
Anadara,broughtonii,7.75,110.75,1011:370:4,0.02
Anadara,broughtonii,7.75,114.75,1011:374:4,0.04
Anadara,broughtonii,0.75,125.25,1012:205:3,0.10
Anadara,broughtonii,7.25,147.25,1014:477:1,0.15
Anadara,broughtonii,10.25,106.25,1110:206:1,0.17
Anadara,broughtonii,10.75,106.75,1110:206:4,0.17
Anadara,broughtonii,17.75,106.25,1110:476:3,0.16
Anadara,broughtonii,18.25,105.75,1110:485:2,0.08
Anadara,broughtonii,10.75,119.75,1111:209:4,0.15
Anadara,broughtonii,19.75,110.25,1111:390:3,0.17
Anadara,broughtonii,10.75,120.25,1112:100:3,0.13
Anadara,broughtonii,14.25,123.25,1112:143:1,0.12
Anadara,broughtonii,13.25,144.75,1114:134:2,0.14
Anadara,broughtonii,13.75,144.75,1114:134:4,0.13
Anadara,broughtonii,14.25,145.25,1114:245:1,0.05
Anadara,broughtonii,14.75,145.75,1114:245:4,0.05
Anadara,broughtonii,15.25,145.75,1114:455:2,0.02
Anadara,broughtonii,10.25,169.25,1116:209:1,0.19
Anadara,broughtonii,10.25,169.75,1116:209:2,0.19
Anadara,broughtonii,11.25,166.25,1116:216:1,0.17
Anadara,broughtonii,11.25,167.75,1116:217:2,0.14
Anadara,broughtonii,12.25,168.75,1116:228:2,0.08
Anadara,broughtonii,14.75,168.75,1116:248:4,0.01
Anadara,broughtonii,14.75,169.25,1116:249:3,0.01
Anadara,broughtonii,10.25,170.25,1117:100:1,0.18
Anadara,broughtonii,12.25,170.25,1117:120:1,0.08
Anadara,broughtonii,20.25,109.25,1210:209:1,0.07
Anadara,broughtonii,22.75,113.25,1211:123:3,0.11
Anadara,broughtonii,23.25,113.25,1211:133:1,0.17
Anadara,broughtonii,23.25,113.75,1211:133:2,0.17
Anadara,broughtonii,21.75,115.25,1211:215:3,0.03
Anadara,broughtonii,26.75,119.75,1211:469:4,0.03
Anadara,broughtonii,24.75,122.25,1212:142:3,0.14
Anadara,broughtonii,26.75,120.75,1212:360:4,0.13
Anadara,broughtonii,26.25,123.25,1212:363:1,0.03
Anadara,broughtonii,27.25,120.25,1212:370:1,0.15
Anadara,broughtonii,27.75,121.75,1212:371:4,0.15
Anadara,broughtonii,27.25,122.25,1212:372:1,0.03
Anadara,broughtonii,27.75,122.25,1212:372:3,0.10
Anadara,broughtonii,27.75,124.25,1212:374:3,0.07
Anadara,broughtonii,28.25,121.25,1212:381:1,0.02
Anadara,broughtonii,25.75,127.25,1212:457:3,0.05
Anadara,broughtonii,26.75,127.25,1212:467:3,0.19
Anadara,broughtonii,26.25,128.25,1212:468:1,0.13
Anadara,broughtonii,26.75,128.25,1212:468:3,0.14
Anadara,broughtonii,27.25,128.75,1212:478:2,0.19
Anadara,broughtonii,27.75,129.25,1212:479:3,0.14
Anadara,broughtonii,29.75,125.75,1212:495:4,0.03
Anadara,broughtonii,24.75,131.25,1213:141:3,0.03
Anadara,broughtonii,20.25,136.25,1213:206:1,0.01
Anadara,broughtonii,25.75,131.25,1213:351:3,0.05
Anadara,broughtonii,28.25,130.25,1213:380:1,0.19
Anadara,broughtonii,27.25,140.75,1214:370:2,0.04
Anadara,broughtonii,27.25,142.25,1214:372:1,0.01
Anadara,broughtonii,27.75,142.25,1214:372:3,0.01
Anadara,broughtonii,31.25,124.25,1312:114:1,0.04
Anadara,broughtonii,31.25,124.75,1312:114:2,0.09
Anadara,broughtonii,33.25,124.25,1312:134:1,0.01
Anadara,broughtonii,30.25,125.25,1312:205:1,0.14
Anadara,broughtonii,30.75,126.25,1312:206:3,0.10
Anadara,broughtonii,31.75,125.75,1312:215:4,0.14
Anadara,broughtonii,32.25,125.25,1312:225:1,0.14
Anadara,broughtonii,32.25,125.75,1312:225:2,0.13
Anadara,broughtonii,32.75,125.25,1312:225:3,0.08
Anadara,broughtonii,33.25,125.75,1312:235:2,0.06
Anadara,broughtonii,33.75,125.75,1312:235:4,0.12
Anadara,broughtonii,35.25,125.25,1312:455:1,0.06
Anadara,broughtonii,35.25,125.75,1312:455:2,0.13
Anadara,broughtonii,35.25,126.75,1312:456:2,0.12
Anadara,broughtonii,35.25,127.75,1312:457:2,0.17
Anadara,broughtonii,33.25,132.75,1313:132:2,0.14
Anadara,broughtonii,30.75,140.25,1314:100:3,0.13
Anadara,broughtonii,-0.25,109.25,3010:209:1,0.12
Anadara,broughtonii,-0.75,109.75,3010:209:4,0.04
Anadara,broughtonii,-3.25,109.75,3010:239:2,0.10
Anadara,broughtonii,-5.25,107.25,3010:457:1,0.14
Anadara,broughtonii,-5.25,107.75,3010:457:2,0.14
Anadara,broughtonii,-5.75,107.25,3010:457:3,0.14
Anadara,broughtonii,-5.75,107.75,3010:457:4,0.14
Anadara,broughtonii,-6.25,107.25,3010:467:1,0.16
Anadara,broughtonii,-6.25,107.75,3010:467:2,0.16
Anadara,broughtonii,-1.25,110.25,3011:110:1,0.13
Anadara,broughtonii,-1.75,110.25,3011:110:3,0.18
Anadara,broughtonii,-2.75,110.75,3011:120:4,0.11
Anadara,broughtonii,-3.25,111.25,3011:131:1,0.19
Anadara,broughtonii,-4.25,112.25,3011:142:1,0.19
Anadara,broughtonii,-4.25,112.75,3011:142:2,0.16
Anadara,broughtonii,-4.75,113.25,3011:143:3,0.06
Anadara,broughtonii,-4.75,113.75,3011:143:4,0.07
Anadara,broughtonii,-3.75,116.25,3011:236:3,0.13
Anadara,broughtonii,-4.25,116.25,3011:246:1,0.13
Anadara,broughtonii,-4.25,116.75,3011:246:2,0.11
Anadara,broughtonii,-4.75,116.25,3011:246:3,0.09
Anadara,broughtonii,-4.75,116.75,3011:246:4,0.13
Anadara,broughtonii,-5.75,113.25,3011:353:3,0.19
Anadara,broughtonii,-6.25,114.25,3011:364:1,0.12
Anadara,broughtonii,-5.75,115.75,3011:455:4,0.17
Anadara,broughtonii,-5.75,116.25,3011:456:3,0.09
Anadara,broughtonii,-5.75,116.75,3011:456:4,0.16
Anadara,broughtonii,-9.75,129.25,3012:499:3,0.10
Anadara,broughtonii,-4.75,137.75,3013:247:4,0.17
Anadara,broughtonii,-7.25,134.75,3013:374:2,0.07
Anadara,broughtonii,-6.75,139.25,3013:469:3,0.03
Anadara,broughtonii,-7.75,135.75,3013:475:4,0.03
Anadara,broughtonii,-7.25,136.25,3013:476:1,0.02
Anadara,broughtonii,-7.75,138.75,3013:478:4,0.03
Anadara,broughtonii,-7.25,139.25,3013:479:1,0.08
Anadara,broughtonii,-7.75,139.25,3013:479:3,0.07
Anadara,broughtonii,-7.25,143.75,3014:373:2,0.01
Anadara,broughtonii,-7.75,143.25,3014:373:3,0.01
Anadara,broughtonii,-7.75,143.75,3014:373:4,0.06
Anadara,broughtonii,-7.25,144.75,3014:374:2,0.13
Anadara,broughtonii,-8.25,142.75,3014:382:2,0.02
Anadara,broughtonii,-8.25,143.25,3014:383:1,0.06
Anadara,broughtonii,-8.25,143.75,3014:383:2,0.06
Anadara,broughtonii,-8.75,143.25,3014:383:3,0.06
