Mapping parameters for Cromileptes altivelis (Humpback grouper)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2019. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, version 10/2019. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas:  57 |  61 |  71 ,
Bounding Box (NSWE): ,32,-23,88,170

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,2,5,25,40
Temperature (°C),1,21.45,25.18,29.21,33.41
Salinity (psu),1,22.8,31.82,35.24,37.35
Primary Production (mgC·m-3·day-1) ,1,0.67,2.14,17.56,97.58
Sea Ice Concentration (0-1 fraction),1,-1,0,0,0
Dissolved Bottom Oxygen (mmol·m-3),0,41.32,134.34,210.15,239.24
Distance to Land (km),0,1,15,164,727
 

Map data (HSPEC) for predicted occurrences (n = 3198): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Cromileptes,altivelis,2.75,96.75,1009:226:4,0.18
Cromileptes,altivelis,1.75,108.25,1010:218:3,0.07
Cromileptes,altivelis,9.25,102.75,1010:392:2,0.12
Cromileptes,altivelis,9.75,102.25,1010:392:3,0.12
Cromileptes,altivelis,6.25,105.25,1010:465:1,0.13
Cromileptes,altivelis,7.25,107.25,1010:477:1,0.13
Cromileptes,altivelis,2.75,110.25,1011:120:3,0.07
Cromileptes,altivelis,5.25,112.25,1011:352:1,0.06
Cromileptes,altivelis,7.75,117.75,1011:477:4,0.07
Cromileptes,altivelis,6.75,152.75,1015:362:4,0.12
Cromileptes,altivelis,7.75,152.25,1015:372:3,0.15
Cromileptes,altivelis,8.25,151.75,1015:381:2,0.14
Cromileptes,altivelis,8.75,151.25,1015:381:3,0.14
Cromileptes,altivelis,8.75,151.75,1015:381:4,0.13
Cromileptes,altivelis,8.75,152.25,1015:382:3,0.12
Cromileptes,altivelis,8.25,154.25,1015:384:1,0.08
Cromileptes,altivelis,9.75,160.75,1016:390:4,0.15
Cromileptes,altivelis,9.75,161.25,1016:391:3,0.15
Cromileptes,altivelis,12.75,97.25,1109:227:3,0.06
Cromileptes,altivelis,13.75,96.25,1109:236:3,0.03
Cromileptes,altivelis,15.25,96.25,1109:456:1,0.05
Cromileptes,altivelis,16.25,95.75,1109:465:2,0.17
Cromileptes,altivelis,16.25,96.25,1109:466:1,0.10
Cromileptes,altivelis,16.75,96.25,1109:466:3,0.05
Cromileptes,altivelis,16.75,96.75,1109:466:4,0.03
Cromileptes,altivelis,16.25,97.75,1109:467:2,0.12
Cromileptes,altivelis,17.25,96.75,1109:476:2,0.14
Cromileptes,altivelis,17.25,97.25,1109:477:1,0.13
Cromileptes,altivelis,10.25,100.75,1110:100:2,0.06
Cromileptes,altivelis,11.25,101.25,1110:111:1,0.18
Cromileptes,altivelis,13.75,100.25,1110:130:3,0.08
Cromileptes,altivelis,13.75,100.75,1110:130:4,0.17
Cromileptes,altivelis,10.25,106.75,1110:206:2,0.09
Cromileptes,altivelis,13.25,144.75,1114:134:2,0.12
Cromileptes,altivelis,13.75,144.75,1114:134:4,0.17
Cromileptes,altivelis,14.25,145.25,1114:245:1,0.05
Cromileptes,altivelis,14.75,145.75,1114:245:4,0.11
Cromileptes,altivelis,19.25,166.75,1116:496:2,0.09
Cromileptes,altivelis,21.75,88.25,1208:218:3,0.08
Cromileptes,altivelis,21.75,88.75,1208:218:4,0.12
Cromileptes,altivelis,21.25,89.75,1208:219:2,0.11
Cromileptes,altivelis,21.75,89.25,1208:219:3,0.06
Cromileptes,altivelis,21.75,89.75,1208:219:4,0.02
Cromileptes,altivelis,20.75,92.75,1209:102:4,0.05
Cromileptes,altivelis,21.25,90.75,1209:110:2,0.11
Cromileptes,altivelis,20.75,114.25,1211:104:3,0.07
Cromileptes,altivelis,20.75,114.75,1211:104:4,0.07
Cromileptes,altivelis,22.25,113.25,1211:123:1,0.08
Cromileptes,altivelis,22.75,114.25,1211:124:3,0.16
Cromileptes,altivelis,22.75,114.75,1211:124:4,0.19
Cromileptes,altivelis,22.25,116.75,1211:226:2,0.13
Cromileptes,altivelis,24.75,118.25,1211:248:3,0.14
Cromileptes,altivelis,24.75,118.75,1211:248:4,0.12
Cromileptes,altivelis,25.25,118.75,1211:458:2,0.07
Cromileptes,altivelis,25.25,119.25,1211:459:1,0.03
Cromileptes,altivelis,25.25,119.75,1211:459:2,0.15
Cromileptes,altivelis,25.75,120.25,1212:350:3,0.17
Cromileptes,altivelis,26.25,120.25,1212:360:1,0.01
Cromileptes,altivelis,26.75,120.75,1212:360:4,0.07
Cromileptes,altivelis,26.25,121.25,1212:361:1,0.03
Cromileptes,altivelis,27.25,121.25,1212:371:1,0.02
Cromileptes,altivelis,27.75,121.75,1212:371:4,0.02
Cromileptes,altivelis,28.25,122.25,1212:382:1,0.02
Cromileptes,altivelis,24.25,141.75,1214:141:2,0.19
Cromileptes,altivelis,24.75,141.25,1214:141:3,0.19
Cromileptes,altivelis,24.25,154.25,1215:144:1,0.15
Cromileptes,altivelis,23.75,157.25,1215:237:3,0.16
Cromileptes,altivelis,-0.25,107.25,3010:207:1,0.07
Cromileptes,altivelis,-4.25,111.25,3011:141:1,0.07
Cromileptes,altivelis,-4.75,112.75,3011:142:4,0.13
Cromileptes,altivelis,-5.75,111.25,3011:351:3,0.07
Cromileptes,altivelis,-7.75,118.25,3011:478:3,0.13
Cromileptes,altivelis,-9.75,128.75,3012:498:4,0.07
Cromileptes,altivelis,-9.25,138.25,3013:498:1,0.07
Cromileptes,altivelis,-10.25,129.25,3112:209:1,0.07
Cromileptes,altivelis,-11.75,128.75,3112:218:4,0.13
Cromileptes,altivelis,-12.25,129.25,3112:229:1,0.07
Cromileptes,altivelis,-19.25,120.25,3112:390:1,0.13
Cromileptes,altivelis,-10.25,132.25,3113:102:1,0.13
Cromileptes,altivelis,-10.25,134.25,3113:104:1,0.13
Cromileptes,altivelis,-10.25,137.75,3113:207:2,0.13
Cromileptes,altivelis,-10.25,138.25,3113:208:1,0.07
Cromileptes,altivelis,-11.25,139.75,3113:219:2,0.13
Cromileptes,altivelis,-12.75,138.75,3113:228:4,0.13
Cromileptes,altivelis,-13.25,140.75,3114:130:2,0.13
Cromileptes,altivelis,-16.25,149.75,3114:469:2,0.13
Cromileptes,altivelis,-16.75,149.25,3114:469:3,0.10
Cromileptes,altivelis,-16.75,149.75,3114:469:4,0.12
Cromileptes,altivelis,-17.25,148.75,3114:478:2,0.09
Cromileptes,altivelis,-17.25,149.75,3114:479:2,0.07
Cromileptes,altivelis,-16.25,150.25,3115:360:1,0.16
Cromileptes,altivelis,-16.75,150.25,3115:360:3,0.13
Cromileptes,altivelis,-17.25,150.75,3115:370:2,0.15
Cromileptes,altivelis,-17.25,151.25,3115:371:1,0.14
Cromileptes,altivelis,-17.25,151.75,3115:371:2,0.11
Cromileptes,altivelis,-17.75,151.25,3115:371:3,0.14
Cromileptes,altivelis,-17.75,151.75,3115:371:4,0.06
Cromileptes,altivelis,-18.75,152.25,3115:382:3,0.08
Cromileptes,altivelis,-18.75,158.75,3115:488:4,0.12
Cromileptes,altivelis,-19.25,158.25,3115:498:1,0.16
Cromileptes,altivelis,-19.25,159.75,3115:499:2,0.08
Cromileptes,altivelis,-12.25,168.75,3116:228:2,0.10
