Mapping parameters for Pagellus bogaraveo (Blackspot seabream)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2016. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2016. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas: 27 |  34 |  37,
Bounding Box (NSWE): ,65,20,-32,17

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,150,300,700
Temperature (°C),1,6.2,10.71,20.2,27.04
Salinity (psu),1,19.62,34.59,37.88,38.38
Primary Production,1,308,378,1442,2351
Sea Ice Concentration,1,-1,0,0.00999999977648258,0.06
Distance to Land (km),0,1,10,170,366
 

Map data (HSPEC) for predicted occurrences (n = 1991): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Pagellus,bogaraveo,38.25,1.75,1300:381:2,0.05
Pagellus,bogaraveo,39.25,0.75,1300:390:2,0.13
Pagellus,bogaraveo,38.25,8.75,1300:488:2,0.15
Pagellus,bogaraveo,39.75,8.75,1300:498:4,0.11
Pagellus,bogaraveo,32.75,12.25,1301:122:3,0.15
Pagellus,bogaraveo,32.25,14.75,1301:124:2,0.05
Pagellus,bogaraveo,33.25,11.25,1301:131:1,0.19
Pagellus,bogaraveo,34.75,10.25,1301:140:3,0.01
Pagellus,bogaraveo,31.25,15.75,1301:215:2,0.02
Pagellus,bogaraveo,31.75,15.75,1301:215:4,0.05
Pagellus,bogaraveo,31.25,16.75,1301:216:2,0.19
Pagellus,bogaraveo,31.75,16.25,1301:216:3,0.04
Pagellus,bogaraveo,32.25,15.75,1301:225:2,0.15
Pagellus,bogaraveo,32.75,15.25,1301:225:3,0.18
Pagellus,bogaraveo,32.75,15.75,1301:225:4,0.04
Pagellus,bogaraveo,32.25,16.25,1301:226:1,0.02
Pagellus,bogaraveo,33.25,15.25,1301:235:1,0.01
Pagellus,bogaraveo,33.75,15.25,1301:235:3,0.09
Pagellus,bogaraveo,33.75,15.75,1301:235:4,0.07
Pagellus,bogaraveo,34.25,15.25,1301:245:1,0.19
Pagellus,bogaraveo,34.25,15.75,1301:245:2,0.16
Pagellus,bogaraveo,34.25,16.25,1301:246:1,0.06
Pagellus,bogaraveo,34.25,16.75,1301:246:2,0.10
Pagellus,bogaraveo,35.25,10.75,1301:350:2,0.01
Pagellus,bogaraveo,36.25,10.25,1301:360:1,0.01
Pagellus,bogaraveo,38.75,11.75,1301:381:4,0.12
Pagellus,bogaraveo,38.75,12.75,1301:382:4,0.06
Pagellus,bogaraveo,39.25,15.25,1301:495:1,0.16
Pagellus,bogaraveo,39.25,16.25,1301:496:1,0.08
Pagellus,bogaraveo,39.75,16.75,1301:496:4,0.08
Pagellus,bogaraveo,41.25,0.75,1400:110:2,0.13
Pagellus,bogaraveo,41.75,2.25,1400:112:3,0.07
Pagellus,bogaraveo,42.25,9.25,1400:229:1,0.05
Pagellus,bogaraveo,41.25,10.25,1401:110:1,0.14
Pagellus,bogaraveo,41.25,11.25,1401:111:1,0.04
Pagellus,bogaraveo,41.75,11.25,1401:111:3,0.18
Pagellus,bogaraveo,41.75,12.75,1401:112:4,0.14
Pagellus,bogaraveo,42.25,12.25,1401:122:1,0.01
Pagellus,bogaraveo,42.75,13.75,1401:123:4,0.09
Pagellus,bogaraveo,43.75,12.75,1401:132:4,0.05
Pagellus,bogaraveo,44.25,12.25,1401:142:1,0.09
Pagellus,bogaraveo,44.75,12.25,1401:142:3,0.10
Pagellus,bogaraveo,40.25,16.75,1401:206:2,0.08
Pagellus,bogaraveo,41.25,16.75,1401:216:2,0.08
Pagellus,bogaraveo,43.25,16.25,1401:236:1,0.11
Pagellus,bogaraveo,43.25,16.75,1401:236:2,0.15
Pagellus,bogaraveo,43.75,16.25,1401:236:3,0.03
Pagellus,bogaraveo,45.75,12.25,1401:352:3,0.01
Pagellus,bogaraveo,50.25,1.25,1500:101:1,0.02
Pagellus,bogaraveo,50.75,1.25,1500:101:3,0.16
Pagellus,bogaraveo,51.25,0.75,1500:110:2,0.15
Pagellus,bogaraveo,51.25,1.75,1500:111:2,0.18
Pagellus,bogaraveo,51.75,1.75,1500:111:4,0.09
Pagellus,bogaraveo,51.25,2.25,1500:112:1,0.16
Pagellus,bogaraveo,51.25,2.75,1500:112:2,0.14
Pagellus,bogaraveo,51.75,2.75,1500:112:4,0.17
Pagellus,bogaraveo,51.25,3.25,1500:113:1,0.08
Pagellus,bogaraveo,51.25,3.75,1500:113:2,0.07
Pagellus,bogaraveo,51.75,3.25,1500:113:3,0.10
Pagellus,bogaraveo,51.25,4.25,1500:114:1,0.07
Pagellus,bogaraveo,51.75,4.25,1500:114:3,0.05
Pagellus,bogaraveo,52.75,0.75,1500:120:4,0.14
Pagellus,bogaraveo,52.25,1.75,1500:121:2,0.09
Pagellus,bogaraveo,52.75,1.25,1500:121:3,0.14
Pagellus,bogaraveo,52.75,1.75,1500:121:4,0.12
Pagellus,bogaraveo,52.25,2.25,1500:122:1,0.19
Pagellus,bogaraveo,52.75,2.25,1500:122:3,0.08
Pagellus,bogaraveo,52.25,3.25,1500:123:1,0.19
Pagellus,bogaraveo,52.25,3.75,1500:123:2,0.03
Pagellus,bogaraveo,52.75,3.25,1500:123:3,0.18
Pagellus,bogaraveo,52.75,3.75,1500:123:4,0.13
Pagellus,bogaraveo,52.25,4.25,1500:124:1,0.08
Pagellus,bogaraveo,52.25,4.75,1500:124:2,0.10
Pagellus,bogaraveo,52.75,4.25,1500:124:3,0.01
Pagellus,bogaraveo,52.75,4.75,1500:124:4,0.11
Pagellus,bogaraveo,53.25,0.75,1500:130:2,0.16
Pagellus,bogaraveo,53.75,0.25,1500:130:3,0.12
Pagellus,bogaraveo,53.25,1.75,1500:131:2,0.12
Pagellus,bogaraveo,53.25,2.25,1500:132:1,0.17
Pagellus,bogaraveo,53.25,2.75,1500:132:2,0.12
Pagellus,bogaraveo,53.25,3.25,1500:133:1,0.12
Pagellus,bogaraveo,53.25,3.75,1500:133:2,0.17
Pagellus,bogaraveo,53.25,4.25,1500:134:1,0.11
Pagellus,bogaraveo,53.25,4.75,1500:134:2,0.16
Pagellus,bogaraveo,54.75,2.25,1500:142:3,0.18
Pagellus,bogaraveo,52.25,5.25,1500:225:1,0.16
Pagellus,bogaraveo,52.25,5.75,1500:225:2,0.02
Pagellus,bogaraveo,52.75,5.75,1500:225:4,0.18
Pagellus,bogaraveo,53.25,5.25,1500:235:1,0.02
Pagellus,bogaraveo,53.25,5.75,1500:235:2,0.14
Pagellus,bogaraveo,53.75,5.25,1500:235:3,0.19
Pagellus,bogaraveo,53.75,5.75,1500:235:4,0.17
Pagellus,bogaraveo,53.25,6.25,1500:236:1,0.10
Pagellus,bogaraveo,53.25,6.75,1500:236:2,0.10
Pagellus,bogaraveo,53.75,6.25,1500:236:3,0.15
Pagellus,bogaraveo,53.75,6.75,1500:236:4,0.18
Pagellus,bogaraveo,53.75,7.25,1500:237:3,0.16
Pagellus,bogaraveo,53.75,7.75,1500:237:4,0.14
Pagellus,bogaraveo,53.25,8.25,1500:238:1,0.07
Pagellus,bogaraveo,53.75,8.75,1500:238:4,0.12
Pagellus,bogaraveo,53.75,9.25,1500:239:3,0.03
Pagellus,bogaraveo,54.25,7.75,1500:247:2,0.14
Pagellus,bogaraveo,54.75,7.75,1500:247:4,0.07
Pagellus,bogaraveo,54.25,8.25,1500:248:1,0.13
Pagellus,bogaraveo,54.25,8.75,1500:248:2,0.16
Pagellus,bogaraveo,54.75,8.25,1500:248:3,0.15
Pagellus,bogaraveo,54.25,9.25,1500:249:1,0.02
Pagellus,bogaraveo,55.25,7.25,1500:457:1,0.16
Pagellus,bogaraveo,55.25,7.75,1500:457:2,0.07
Pagellus,bogaraveo,55.75,7.25,1500:457:3,0.09
Pagellus,bogaraveo,55.25,8.25,1500:458:1,0.17
Pagellus,bogaraveo,56.25,7.25,1500:467:1,0.13
Pagellus,bogaraveo,56.25,7.75,1500:467:2,0.05
Pagellus,bogaraveo,56.75,7.75,1500:467:4,0.12
Pagellus,bogaraveo,56.75,8.25,1500:468:3,0.15
Pagellus,bogaraveo,56.75,8.75,1500:468:4,0.14
Pagellus,bogaraveo,57.25,9.25,1500:479:1,0.18
Pagellus,bogaraveo,57.25,9.75,1500:479:2,0.09
Pagellus,bogaraveo,58.25,7.25,1500:487:1,0.03
Pagellus,bogaraveo,57.25,10.25,1501:370:1,0.12
Pagellus,bogaraveo,58.25,11.25,1501:381:1,0.15
Pagellus,bogaraveo,58.25,11.75,1501:381:2,0.01
Pagellus,bogaraveo,58.75,11.25,1501:381:3,0.03
Pagellus,bogaraveo,59.25,10.25,1501:390:1,0.07
Pagellus,bogaraveo,59.25,10.75,1501:390:2,0.19
Pagellus,bogaraveo,59.75,10.25,1501:390:3,0.01
Pagellus,bogaraveo,59.25,11.25,1501:391:1,0.09
Pagellus,bogaraveo,62.75,1.25,1600:121:3,0.12
Pagellus,bogaraveo,61.75,5.75,1600:215:4,0.01
Pagellus,bogaraveo,63.75,5.25,1600:235:3,0.06
Pagellus,bogaraveo,64.75,5.25,1600:245:3,0.15
Pagellus,bogaraveo,64.75,11.75,1601:141:4,0.03
Pagellus,bogaraveo,21.75,-17.75,7201:217:4,0.09
Pagellus,bogaraveo,22.25,-16.25,7201:226:1,0.07
Pagellus,bogaraveo,23.25,-15.75,7201:235:2,0.17
Pagellus,bogaraveo,24.25,-15.75,7201:245:2,0.06
Pagellus,bogaraveo,24.75,-16.75,7201:246:4,0.14
Pagellus,bogaraveo,26.75,-14.75,7201:364:4,0.07
Pagellus,bogaraveo,28.25,-11.25,7201:381:1,0.05
Pagellus,bogaraveo,31.75,-9.25,7300:219:3,0.14
Pagellus,bogaraveo,39.75,-8.75,7300:498:4,0.18
Pagellus,bogaraveo,33.75,-14.25,7301:134:3,0.04
Pagellus,bogaraveo,30.25,-16.25,7301:206:1,0.13
Pagellus,bogaraveo,32.75,-17.25,7301:227:3,0.04
Pagellus,bogaraveo,35.25,-12.75,7301:352:2,0.13
Pagellus,bogaraveo,36.25,-11.25,7301:361:1,0.12
Pagellus,bogaraveo,36.25,-11.75,7301:361:2,0.19
Pagellus,bogaraveo,35.25,-15.25,7301:455:1,0.01
Pagellus,bogaraveo,35.25,-15.75,7301:455:2,0.01
Pagellus,bogaraveo,32.25,-27.75,7302:227:2,0.05
Pagellus,bogaraveo,33.25,-28.75,7302:238:2,0.01
Pagellus,bogaraveo,33.25,-29.75,7302:239:2,0.03
Pagellus,bogaraveo,34.25,-29.75,7302:249:2,0.03
Pagellus,bogaraveo,34.25,-30.75,7303:140:2,0.07
Pagellus,bogaraveo,34.75,-30.75,7303:140:4,0.18
Pagellus,bogaraveo,38.25,-30.75,7303:380:2,0.17
Pagellus,bogaraveo,43.25,-3.75,7400:133:2,0.05
Pagellus,bogaraveo,42.75,-8.75,7400:228:4,0.03
Pagellus,bogaraveo,45.75,-0.75,7400:350:4,0.03
Pagellus,bogaraveo,45.75,-1.25,7400:351:3,0.17
Pagellus,bogaraveo,47.25,-1.75,7400:371:2,0.05
Pagellus,bogaraveo,47.25,-2.25,7400:372:1,0.14
Pagellus,bogaraveo,47.75,-2.25,7400:372:3,0.03
Pagellus,bogaraveo,48.75,-1.25,7400:381:3,0.19
Pagellus,bogaraveo,48.75,-3.25,7400:383:3,0.11
Pagellus,bogaraveo,42.75,-11.75,7401:121:4,0.12
Pagellus,bogaraveo,48.75,-11.25,7401:381:3,0.08
Pagellus,bogaraveo,49.75,-11.75,7401:391:4,0.01
Pagellus,bogaraveo,51.75,-2.25,7500:112:3,0.01
Pagellus,bogaraveo,52.75,-3.75,7500:123:4,0.01
Pagellus,bogaraveo,53.75,-0.75,7500:130:4,0.01
Pagellus,bogaraveo,53.25,-2.75,7500:132:2,0.03
Pagellus,bogaraveo,53.75,-2.75,7500:132:4,0.15
Pagellus,bogaraveo,54.25,-0.75,7500:140:2,0.01
Pagellus,bogaraveo,54.75,-3.75,7500:143:4,0.17
Pagellus,bogaraveo,51.75,-9.25,7500:219:3,0.17
Pagellus,bogaraveo,52.75,-8.75,7500:228:4,0.01
Pagellus,bogaraveo,53.25,-8.75,7500:238:2,0.17
Pagellus,bogaraveo,54.25,-8.25,7500:248:1,0.19
Pagellus,bogaraveo,55.75,-2.75,7500:352:4,0.08
Pagellus,bogaraveo,55.25,-3.25,7500:353:1,0.02
Pagellus,bogaraveo,55.25,-3.75,7500:353:2,0.01
Pagellus,bogaraveo,55.75,-3.25,7500:353:3,0.13
Pagellus,bogaraveo,55.75,-4.25,7500:354:3,0.01
Pagellus,bogaraveo,56.25,-3.75,7500:363:2,0.01
Pagellus,bogaraveo,56.25,-4.75,7500:364:2,0.01
Pagellus,bogaraveo,58.25,-4.75,7500:384:2,0.01
Pagellus,bogaraveo,57.25,-5.25,7500:475:1,0.01
Pagellus,bogaraveo,57.25,-9.75,7500:479:2,0.05
Pagellus,bogaraveo,59.25,-7.75,7500:497:2,0.05
Pagellus,bogaraveo,54.25,-12.75,7501:142:2,0.12
Pagellus,bogaraveo,59.25,-14.75,7501:394:2,0.19
Pagellus,bogaraveo,55.25,-16.25,7501:456:1,0.18
Pagellus,bogaraveo,57.75,-17.25,7501:477:3,0.08
Pagellus,bogaraveo,58.25,-17.25,7501:487:1,0.07
Pagellus,bogaraveo,58.25,-18.25,7501:488:1,0.16
Pagellus,bogaraveo,58.25,-18.75,7501:488:2,0.01
Pagellus,bogaraveo,58.75,-18.75,7501:488:4,0.14
Pagellus,bogaraveo,59.25,-16.75,7501:496:2,0.10
Pagellus,bogaraveo,59.25,-17.25,7501:497:1,0.01
Pagellus,bogaraveo,61.75,-3.75,7600:113:4,0.15
Pagellus,bogaraveo,62.25,-2.75,7600:122:2,0.14
Pagellus,bogaraveo,62.75,-2.75,7600:122:4,0.15
Pagellus,bogaraveo,62.75,-3.25,7600:123:3,0.13
Pagellus,bogaraveo,62.75,-3.75,7600:123:4,0.12
Pagellus,bogaraveo,61.75,-7.25,7600:217:3,0.09
Pagellus,bogaraveo,61.25,-9.75,7600:219:2,0.09
Pagellus,bogaraveo,61.75,-9.25,7600:219:3,0.19
Pagellus,bogaraveo,61.75,-9.75,7600:219:4,0.07
Pagellus,bogaraveo,62.75,-8.75,7600:228:4,0.15
Pagellus,bogaraveo,62.25,-9.25,7600:229:1,0.06
Pagellus,bogaraveo,62.25,-9.75,7600:229:2,0.05
Pagellus,bogaraveo,63.25,-7.75,7600:237:2,0.03
Pagellus,bogaraveo,63.25,-8.25,7600:238:1,0.11
Pagellus,bogaraveo,63.25,-8.75,7600:238:2,0.13
Pagellus,bogaraveo,63.75,-8.25,7600:238:3,0.04
Pagellus,bogaraveo,63.75,-8.75,7600:238:4,0.07
Pagellus,bogaraveo,63.25,-9.25,7600:239:1,0.14
Pagellus,bogaraveo,63.25,-9.75,7600:239:2,0.17
Pagellus,bogaraveo,63.75,-9.25,7600:239:3,0.10
Pagellus,bogaraveo,63.75,-9.75,7600:239:4,0.11
Pagellus,bogaraveo,60.25,-13.75,7601:103:2,0.14
Pagellus,bogaraveo,62.25,-10.25,7601:120:1,0.09
Pagellus,bogaraveo,62.25,-10.75,7601:120:2,0.06
Pagellus,bogaraveo,62.75,-12.75,7601:122:4,0.14
Pagellus,bogaraveo,63.75,-10.25,7601:130:3,0.17
Pagellus,bogaraveo,63.25,-12.75,7601:132:2,0.18
Pagellus,bogaraveo,63.25,-13.25,7601:133:1,0.03
Pagellus,bogaraveo,64.25,-11.25,7601:141:1,0.04
Pagellus,bogaraveo,64.25,-11.75,7601:141:2,0.04
Pagellus,bogaraveo,64.75,-11.25,7601:141:3,0.04
Pagellus,bogaraveo,64.75,-11.75,7601:141:4,0.04
Pagellus,bogaraveo,64.25,-12.25,7601:142:1,0.12
Pagellus,bogaraveo,64.25,-12.75,7601:142:2,0.12
Pagellus,bogaraveo,64.75,-12.25,7601:142:3,0.12
Pagellus,bogaraveo,64.75,-12.75,7601:142:4,0.12
Pagellus,bogaraveo,64.25,-13.25,7601:143:1,0.19
Pagellus,bogaraveo,64.25,-13.75,7601:143:2,0.19
Pagellus,bogaraveo,64.75,-13.25,7601:143:3,0.19
Pagellus,bogaraveo,64.75,-13.75,7601:143:4,0.11
Pagellus,bogaraveo,64.75,-14.25,7601:144:3,0.19
Pagellus,bogaraveo,63.25,-15.25,7601:235:1,0.08
Pagellus,bogaraveo,62.75,-23.75,7602:123:4,0.16
Pagellus,bogaraveo,62.25,-24.75,7602:124:2,0.03
Pagellus,bogaraveo,64.25,-22.25,7602:142:1,0.01
Pagellus,bogaraveo,64.25,-22.75,7602:142:2,0.02
Pagellus,bogaraveo,64.75,-22.25,7602:142:3,0.01
Pagellus,bogaraveo,64.75,-22.75,7602:142:4,0.02
Pagellus,bogaraveo,64.25,-23.25,7602:143:1,0.10
Pagellus,bogaraveo,64.25,-23.75,7602:143:2,0.10
Pagellus,bogaraveo,64.75,-23.25,7602:143:3,0.10
Pagellus,bogaraveo,64.75,-23.75,7602:143:4,0.06
Pagellus,bogaraveo,64.25,-24.25,7602:144:1,0.15
Pagellus,bogaraveo,64.25,-24.75,7602:144:2,0.15
Pagellus,bogaraveo,64.75,-24.25,7602:144:3,0.15
Pagellus,bogaraveo,64.75,-24.75,7602:144:4,0.15
Pagellus,bogaraveo,60.75,-28.25,7602:208:3,0.02
Pagellus,bogaraveo,60.75,-28.75,7602:208:4,0.04
Pagellus,bogaraveo,60.25,-29.25,7602:209:1,0.01
Pagellus,bogaraveo,61.75,-26.25,7602:216:3,0.06
Pagellus,bogaraveo,61.75,-26.75,7602:216:4,0.03
Pagellus,bogaraveo,61.25,-27.75,7602:217:2,0.09
Pagellus,bogaraveo,62.25,-25.25,7602:225:1,0.13
Pagellus,bogaraveo,62.25,-25.75,7602:225:2,0.16
Pagellus,bogaraveo,62.75,-25.75,7602:225:4,0.16
Pagellus,bogaraveo,64.25,-25.25,7602:245:1,0.17
Pagellus,bogaraveo,64.25,-25.75,7602:245:2,0.17
Pagellus,bogaraveo,64.75,-25.25,7602:245:3,0.17
Pagellus,bogaraveo,64.75,-25.75,7602:245:4,0.17
Pagellus,bogaraveo,64.25,-27.25,7602:247:1,0.08
Pagellus,bogaraveo,64.75,-27.25,7602:247:3,0.12
Pagellus,bogaraveo,64.75,-27.75,7602:247:4,0.08
Pagellus,bogaraveo,64.25,-26.25,7602:246:1,0.15
Pagellus,bogaraveo,64.25,-26.75,7602:246:2,0.15
Pagellus,bogaraveo,64.75,-26.25,7602:246:3,0.15
Pagellus,bogaraveo,64.75,-26.75,7602:246:4,0.15
Pagellus,bogaraveo,35.75,0.25,1300:350:3,0.29
Pagellus,bogaraveo,38.75,2.25,1300:382:3,0.27
Pagellus,bogaraveo,39.75,1.25,1300:391:3,0.39
Pagellus,bogaraveo,36.75,8.75,1300:468:4,0.31
Pagellus,bogaraveo,32.75,12.75,1301:122:4,0.24
Pagellus,bogaraveo,32.75,13.25,1301:123:3,0.21
