Mapping parameters for Trachurus japonicus (Japanese jack mackerel)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2016. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2016. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas: 61 |  71,
Bounding Box (NSWE): ,46,29,129,148

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,50,275,275
Temperature (°C),1,11.35,13.7,23.54,26.73
Salinity (psu),1,33,33.66,34.66,35.28
Primary Production,1,250,458,774,962
Sea Ice Concentration,1,-1,0,0.0199999995529652,0.04
Distance to Land (km),0,1,5,117,252
 

Map data (HSPEC) for predicted occurrences (n = 270): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Trachurus,japonicus,31.25,130.75,1313:110:2,0.03
Trachurus,japonicus,33.25,132.75,1313:132:2,0.04
Trachurus,japonicus,33.75,132.25,1313:132:3,0.01
Trachurus,japonicus,34.75,133.75,1313:143:4,0.14
Trachurus,japonicus,34.75,137.25,1313:247:3,0.05
Trachurus,japonicus,36.75,137.75,1313:467:4,0.08
Trachurus,japonicus,37.25,140.75,1314:370:2,0.04
Trachurus,japonicus,41.75,141.75,1414:111:4,0.14
Trachurus,japonicus,41.75,142.75,1414:112:4,0.02
Trachurus,japonicus,42.25,141.25,1414:121:1,0.06
Trachurus,japonicus,42.25,141.75,1414:121:2,0.03
Trachurus,japonicus,42.75,141.25,1414:121:3,0.13
Trachurus,japonicus,42.75,141.75,1414:121:4,0.13
Trachurus,japonicus,42.25,142.75,1414:122:2,0.01
Trachurus,japonicus,43.25,140.75,1414:130:2,0.03
Trachurus,japonicus,43.75,140.25,1414:130:3,0.03
