Mapping parameters for Salvelinus fontinalis (Brook trout)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2016. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2016. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas: 21,
Bounding Box (NSWE): ,65,30,-95,-52

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,15,16,22,27
Temperature (°C),1,-0.92,1.31,10.91,12.66
Salinity (psu),1,28.9,29.5,32.47,33.98
Primary Production,1,492,767,2144,3224
Sea Ice Concentration,1,-0.82,0.01,0.419999986886978,0.85
Distance to Land (km),0,0,1,18,206
 

Map data (HSPEC) for predicted occurrences (n = 325): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Salvelinus,fontinalis,39.25,-74.25,7307:394:1,0.05
Salvelinus,fontinalis,39.25,-74.75,7307:394:2,0.07
Salvelinus,fontinalis,39.75,-74.25,7307:394:3,0.05
Salvelinus,fontinalis,38.75,-76.75,7307:486:4,0.14
Salvelinus,fontinalis,40.75,-74.25,7407:104:3,0.11
Salvelinus,fontinalis,55.75,-59.75,7505:459:4,0.03
Salvelinus,fontinalis,55.25,-60.25,7506:350:1,0.12
Salvelinus,fontinalis,55.75,-60.25,7506:350:3,0.06
Salvelinus,fontinalis,55.75,-60.75,7506:350:4,0.08
Salvelinus,fontinalis,56.25,-61.75,7506:361:2,0.02
Salvelinus,fontinalis,56.75,-61.75,7506:361:4,0.01
Salvelinus,fontinalis,57.75,-62.25,7506:372:3,0.01
Salvelinus,fontinalis,58.25,-62.25,7506:382:1,0.01
Salvelinus,fontinalis,58.25,-62.75,7506:382:2,0.03
Salvelinus,fontinalis,58.75,-62.75,7506:382:4,0.02
Salvelinus,fontinalis,58.75,-63.25,7506:383:3,0.01
Salvelinus,fontinalis,59.75,-63.25,7506:393:3,0.01
Salvelinus,fontinalis,63.75,-52.25,7605:132:3,0.11
Salvelinus,fontinalis,64.75,-52.25,7605:142:3,0.18
Salvelinus,fontinalis,38.25,-76.25,7307:486:1,0.29
Salvelinus,fontinalis,38.25,-76.75,7307:486:2,0.27
Salvelinus,fontinalis,42.75,-62.75,7406:122:4,0.36
Salvelinus,fontinalis,43.25,-62.75,7406:132:2,0.20
Salvelinus,fontinalis,41.25,-66.75,7406:216:2,0.35
Salvelinus,fontinalis,41.75,-66.25,7406:216:3,0.35
Salvelinus,fontinalis,49.25,-67.75,7406:497:2,0.38
Salvelinus,fontinalis,49.75,-67.25,7406:497:3,0.27
Salvelinus,fontinalis,49.25,-68.25,7406:498:1,0.21
Salvelinus,fontinalis,41.25,-73.25,7407:113:1,0.35
Salvelinus,fontinalis,41.25,-73.75,7407:113:2,0.35
Salvelinus,fontinalis,51.75,-55.75,7505:215:4,0.23
Salvelinus,fontinalis,51.25,-56.75,7505:216:2,0.25
Salvelinus,fontinalis,51.75,-56.25,7505:216:3,0.34
Salvelinus,fontinalis,53.75,-57.25,7505:237:3,0.30
Salvelinus,fontinalis,53.75,-58.75,7505:238:4,0.37
Salvelinus,fontinalis,53.25,-59.75,7505:239:2,0.26
Salvelinus,fontinalis,54.25,-56.25,7505:246:1,0.39
Salvelinus,fontinalis,54.75,-56.75,7505:246:4,0.38
Salvelinus,fontinalis,54.75,-57.25,7505:247:3,0.30
Salvelinus,fontinalis,54.25,-59.25,7505:249:1,0.30
Salvelinus,fontinalis,55.25,-58.75,7505:458:2,0.28
Salvelinus,fontinalis,55.25,-59.25,7505:459:1,0.27
Salvelinus,fontinalis,55.25,-59.75,7505:459:2,0.25
Salvelinus,fontinalis,53.75,-60.25,7506:130:3,0.33
Salvelinus,fontinalis,50.25,-66.75,7506:206:2,0.36
Salvelinus,fontinalis,64.25,-52.25,7605:142:1,0.31
Salvelinus,fontinalis,38.75,-76.25,7307:486:3,0.45
Salvelinus,fontinalis,43.75,-59.25,7405:239:3,0.40
Salvelinus,fontinalis,44.75,-57.75,7405:247:4,0.40
Salvelinus,fontinalis,46.75,-57.25,7405:467:3,0.59
Salvelinus,fontinalis,43.75,-61.75,7406:131:4,0.59
Salvelinus,fontinalis,41.25,-68.25,7406:218:1,0.47
Salvelinus,fontinalis,47.75,-69.75,7406:479:4,0.58
Salvelinus,fontinalis,41.25,-70.75,7407:110:2,0.54
Salvelinus,fontinalis,41.25,-71.25,7407:111:1,0.47
Salvelinus,fontinalis,41.25,-71.75,7407:111:2,0.47
Salvelinus,fontinalis,41.25,-72.25,7407:112:1,0.50
Salvelinus,fontinalis,41.25,-72.75,7407:112:2,0.49
Salvelinus,fontinalis,46.75,-70.75,7407:360:4,0.59
Salvelinus,fontinalis,47.25,-70.75,7407:370:2,0.43
Salvelinus,fontinalis,51.75,-55.25,7505:215:3,0.55
Salvelinus,fontinalis,54.25,-56.75,7505:246:2,0.51
Salvelinus,fontinalis,54.25,-57.25,7505:247:1,0.52
Salvelinus,fontinalis,54.75,-57.75,7505:247:4,0.45
Salvelinus,fontinalis,54.25,-58.75,7505:248:2,0.48
Salvelinus,fontinalis,55.25,-58.25,7505:458:1,0.46
Salvelinus,fontinalis,53.25,-60.25,7506:130:1,0.40
Salvelinus,fontinalis,50.25,-66.25,7506:206:1,0.48
Salvelinus,fontinalis,39.25,-75.25,7307:495:1,0.68
Salvelinus,fontinalis,43.75,-52.25,7405:132:3,0.61
Salvelinus,fontinalis,49.75,-56.75,7405:496:4,0.79
Salvelinus,fontinalis,41.75,-67.75,7406:217:4,0.60
Salvelinus,fontinalis,41.75,-68.25,7406:218:3,0.78
Salvelinus,fontinalis,46.25,-64.25,7406:364:1,0.70
Salvelinus,fontinalis,47.75,-69.25,7406:479:3,0.74
Salvelinus,fontinalis,48.25,-65.75,7406:485:2,0.78
Salvelinus,fontinalis,49.75,-66.75,7406:496:4,0.73
Salvelinus,fontinalis,49.25,-67.25,7406:497:1,0.70
Salvelinus,fontinalis,49.25,-68.75,7406:498:2,0.67
Salvelinus,fontinalis,47.25,-70.25,7407:370:1,0.61
Salvelinus,fontinalis,53.25,-55.75,7505:235:2,0.75
Salvelinus,fontinalis,53.75,-55.75,7505:235:4,0.63
Salvelinus,fontinalis,54.25,-57.75,7505:247:2,0.64
Salvelinus,fontinalis,54.25,-58.25,7505:248:1,0.62
Salvelinus,fontinalis,54.75,-58.25,7505:248:3,0.62
Salvelinus,fontinalis,54.75,-58.75,7505:248:4,0.62
Salvelinus,fontinalis,50.25,-64.25,7506:104:1,0.69
Salvelinus,fontinalis,50.25,-65.75,7506:205:2,0.67
Salvelinus,fontinalis,39.25,-76.25,7307:496:1,0.88
Salvelinus,fontinalis,39.75,-76.25,7307:496:3,0.98
Salvelinus,fontinalis,44.25,-52.25,7405:142:1,0.95
Salvelinus,fontinalis,44.75,-53.25,7405:143:3,0.97
Salvelinus,fontinalis,43.75,-59.75,7405:239:4,0.99
Salvelinus,fontinalis,44.25,-59.25,7405:249:1,0.99
Salvelinus,fontinalis,44.25,-59.75,7405:249:2,0.99
Salvelinus,fontinalis,46.75,-52.75,7405:362:4,1.00
Salvelinus,fontinalis,46.75,-53.25,7405:363:3,1.00
Salvelinus,fontinalis,46.75,-53.75,7405:363:4,1.00
Salvelinus,fontinalis,46.75,-54.25,7405:364:3,1.00
Salvelinus,fontinalis,47.25,-52.75,7405:372:2,1.00
Salvelinus,fontinalis,47.75,-52.75,7405:372:4,1.00
Salvelinus,fontinalis,47.25,-53.75,7405:373:2,1.00
Salvelinus,fontinalis,47.75,-53.25,7405:373:3,1.00
Salvelinus,fontinalis,47.75,-53.75,7405:373:4,1.00
Salvelinus,fontinalis,47.25,-54.25,7405:374:1,1.00
Salvelinus,fontinalis,47.25,-54.75,7405:374:2,1.00
Salvelinus,fontinalis,47.75,-54.25,7405:374:3,1.00
Salvelinus,fontinalis,47.75,-54.75,7405:374:4,1.00
Salvelinus,fontinalis,48.25,-52.75,7405:382:2,1.00
Salvelinus,fontinalis,48.75,-52.75,7405:382:4,1.00
Salvelinus,fontinalis,48.25,-53.25,7405:383:1,1.00
Salvelinus,fontinalis,48.25,-53.75,7405:383:2,1.00
Salvelinus,fontinalis,48.75,-53.25,7405:383:3,1.00
Salvelinus,fontinalis,48.75,-53.75,7405:383:4,1.00
Salvelinus,fontinalis,49.25,-53.25,7405:393:1,1.00
Salvelinus,fontinalis,49.25,-53.75,7405:393:2,1.00
Salvelinus,fontinalis,49.75,-53.25,7405:393:3,1.00
Salvelinus,fontinalis,49.75,-53.75,7405:393:4,1.00
Salvelinus,fontinalis,49.25,-54.75,7405:394:2,1.00
Salvelinus,fontinalis,49.75,-54.25,7405:394:3,1.00
Salvelinus,fontinalis,49.75,-54.75,7405:394:4,1.00
Salvelinus,fontinalis,45.75,-55.75,7405:455:4,0.99
Salvelinus,fontinalis,45.75,-59.75,7405:459:4,1.00
Salvelinus,fontinalis,46.75,-55.25,7405:465:3,1.00
Salvelinus,fontinalis,46.75,-55.75,7405:465:4,1.00
