Mapping parameters for Plectropomus maculatus (Spotted coralgrouper)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2016. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2016. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas: 57 |  61 |  71,
Bounding Box (NSWE): ,21,-28,117,159

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,5,15,52,100
Temperature (°C),1,24.6,25.46,28.77,32.97
Salinity (psu),1,33.44,34.15,35.2,36
Primary Production,1,81,265,1091,1696
Sea Ice Concentration,1,-1,0,0,0
Distance to Land (km),0,3,16,168,280
 

Map data (HSPEC) for predicted occurrences (n = 1764): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Plectropomus,maculatus,0.75,118.25,1011:208:3,0.19
Plectropomus,maculatus,2.25,117.75,1011:227:2,0.15
Plectropomus,maculatus,3.75,118.25,1011:238:3,0.08
Plectropomus,maculatus,5.75,117.75,1011:457:4,0.03
Plectropomus,maculatus,5.75,118.25,1011:458:3,0.14
Plectropomus,maculatus,5.75,118.75,1011:458:4,0.14
Plectropomus,maculatus,6.25,117.75,1011:467:2,0.13
Plectropomus,maculatus,6.25,118.25,1011:468:1,0.14
Plectropomus,maculatus,6.25,118.75,1011:468:2,0.14
Plectropomus,maculatus,6.75,118.25,1011:468:3,0.14
Plectropomus,maculatus,6.75,118.75,1011:468:4,0.14
Plectropomus,maculatus,7.25,118.25,1011:478:1,0.08
Plectropomus,maculatus,7.25,118.75,1011:478:2,0.08
Plectropomus,maculatus,7.75,118.25,1011:478:3,0.08
Plectropomus,maculatus,7.75,118.75,1011:478:4,0.08
Plectropomus,maculatus,8.25,117.75,1011:487:2,0.07
Plectropomus,maculatus,8.75,117.25,1011:487:3,0.16
Plectropomus,maculatus,8.75,117.75,1011:487:4,0.16
Plectropomus,maculatus,8.75,118.25,1011:488:3,0.07
Plectropomus,maculatus,9.25,117.75,1011:497:2,0.16
Plectropomus,maculatus,9.25,118.25,1011:498:1,0.16
Plectropomus,maculatus,9.75,118.25,1011:498:3,0.16
Plectropomus,maculatus,9.75,118.75,1011:498:4,0.16
Plectropomus,maculatus,0.25,121.25,1012:101:1,0.01
