Mapping parameters for Asaphis violascens (Pacific asaphis)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2019. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, version 10/2019. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas:  31 |  51 |  57 |  61 |  71 |  77 ,
Bounding Box (NSWE): ,31,-33,30,-137

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,2,11,20
Temperature (°C),1,21.47,24.73,29.22,33.42
Salinity (psu),1,25.97,32.07,36.19,39.01
Primary Production (mgC·m-3·day-1) ,1,0.08,1.08,17.56,97.58
Sea Ice Concentration (0-1 fraction),1,-1,0,0,0
Dissolved Bottom Oxygen (mmol·m-3),0,11.34,96.86,211.52,276.37
Distance to Land (km),0,0,10,97,504
 

Map data (HSPEC) for predicted occurrences (n = 4340): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Asaphis,violascens,1.75,101.25,1010:111:3,0.19
Asaphis,violascens,2.25,101.75,1010:121:2,0.05
Asaphis,violascens,8.25,103.75,1010:383:2,0.11
Asaphis,violascens,7.75,108.25,1010:478:3,0.11
Asaphis,violascens,8.25,107.25,1010:487:1,0.11
Asaphis,violascens,8.75,107.25,1010:487:3,0.11
Asaphis,violascens,9.75,105.75,1010:495:4,0.19
Asaphis,violascens,9.75,106.75,1010:496:4,0.16
Asaphis,violascens,4.75,112.25,1011:142:3,0.11
Asaphis,violascens,11.25,74.75,1107:114:2,0.11
Asaphis,violascens,12.75,99.75,1109:229:4,0.09
Asaphis,violascens,15.25,94.75,1109:354:2,0.14
Asaphis,violascens,15.75,94.75,1109:354:4,0.09
Asaphis,violascens,15.25,95.75,1109:455:2,0.11
Asaphis,violascens,15.75,95.25,1109:455:3,0.10
Asaphis,violascens,15.25,97.25,1109:457:1,0.19
Asaphis,violascens,15.25,97.75,1109:457:2,0.12
Asaphis,violascens,15.75,97.25,1109:457:3,0.12
Asaphis,violascens,16.25,95.25,1109:465:1,0.08
Asaphis,violascens,12.75,100.75,1110:120:4,0.01
Asaphis,violascens,10.25,106.25,1110:206:1,0.12
Asaphis,violascens,10.25,106.75,1110:206:2,0.05
Asaphis,violascens,10.25,107.25,1110:207:1,0.18
Asaphis,violascens,24.75,35.25,1203:245:3,0.18
