Mapping parameters for Thunnus maccoyii (Southern bluefin tuna)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2019. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, version 10/2019. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas:  41 |  47 |  48 |  51 |  57 |  58 |  81 |  87 ,
Bounding Box (NSWE): ,-10,-60,-180,180

Pelagic: True,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,50,426,1153,2743
Temperature (°C),1,0.17,9.25,23.35,30.13
Salinity (psu),1,28.98,34.18,35.7,37.65
Primary Production (mgC·m-3·day-1) ,1,0.08,0.57,12.86,84.62
Sea Ice Concentration (0-1 fraction),1,-1,0,0,0
Dissolved Bottom Oxygen (mmol·m-3),0,29.89,162.61,233.26,329.61
Distance to Land (km),0,0,69,1297,2165
 

Map data (HSPEC) for predicted occurrences (n = 50462): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Thunnus,maccoyii,-56.25,-148.25,5514:468:1,0.16
Thunnus,maccoyii,-56.25,-144.25,5514:364:1,0.11
Thunnus,maccoyii,-56.25,-143.75,5514:363:2,0.15
Thunnus,maccoyii,-54.25,-70.25,5507:140:1,0.01
Thunnus,maccoyii,-53.75,-72.75,5507:132:4,0.06
Thunnus,maccoyii,-53.25,-72.25,5507:132:1,0.07
Thunnus,maccoyii,-53.25,-71.75,5507:131:2,0.16
Thunnus,maccoyii,-53.25,-71.25,5507:131:1,0.14
Thunnus,maccoyii,-52.25,-73.75,5507:123:2,0.01
Thunnus,maccoyii,-52.75,-72.75,5507:122:4,0.13
Thunnus,maccoyii,-52.75,-72.25,5507:122:3,0.11
Thunnus,maccoyii,-52.25,-72.75,5507:122:2,0.07
Thunnus,maccoyii,-52.25,-72.25,5507:122:1,0.04
Thunnus,maccoyii,-52.75,-71.75,5507:121:4,0.11
Thunnus,maccoyii,-52.75,-71.25,5507:121:3,0.13
Thunnus,maccoyii,-52.75,-70.75,5507:120:4,0.16
Thunnus,maccoyii,-52.75,-70.25,5507:120:3,0.15
Thunnus,maccoyii,-51.75,-74.75,5507:114:4,0.02
Thunnus,maccoyii,-51.75,-74.25,5507:114:3,0.01
Thunnus,maccoyii,-51.75,-73.25,5507:113:3,0.13
Thunnus,maccoyii,-51.75,-72.75,5507:112:4,0.14
Thunnus,maccoyii,-55.75,-69.25,5506:459:3,0.15
Thunnus,maccoyii,-55.25,-69.75,5506:459:2,0.18
Thunnus,maccoyii,-55.25,-69.25,5506:459:1,0.04
Thunnus,maccoyii,-55.75,-68.75,5506:458:4,0.13
Thunnus,maccoyii,-55.75,-68.25,5506:458:3,0.11
Thunnus,maccoyii,-55.25,-68.75,5506:458:2,0.01
Thunnus,maccoyii,-55.75,-67.75,5506:457:4,0.13
Thunnus,maccoyii,-55.75,-67.25,5506:457:3,0.15
Thunnus,maccoyii,-54.75,-69.75,5506:249:4,0.06
Thunnus,maccoyii,-54.75,-69.25,5506:249:3,0.03
Thunnus,maccoyii,-54.75,-67.75,5506:247:4,0.18
Thunnus,maccoyii,-54.25,-67.25,5506:247:1,0.04
Thunnus,maccoyii,-54.75,-66.75,5506:246:4,0.09
Thunnus,maccoyii,-54.25,-66.75,5506:246:2,0.01
Thunnus,maccoyii,-54.25,-66.25,5506:246:1,0.05
Thunnus,maccoyii,-54.25,-65.75,5506:245:2,0.11
Thunnus,maccoyii,-54.25,-65.25,5506:245:1,0.12
Thunnus,maccoyii,-53.75,-69.75,5506:239:4,0.14
Thunnus,maccoyii,-53.25,-69.75,5506:239:2,0.13
Thunnus,maccoyii,-53.25,-69.25,5506:239:1,0.09
Thunnus,maccoyii,-53.25,-68.75,5506:238:2,0.04
Thunnus,maccoyii,-53.25,-68.25,5506:238:1,0.10
Thunnus,maccoyii,-53.75,-67.75,5506:237:4,0.18
Thunnus,maccoyii,-53.75,-67.25,5506:237:3,0.07
Thunnus,maccoyii,-53.25,-67.75,5506:237:2,0.04
Thunnus,maccoyii,-53.25,-67.25,5506:237:1,0.06
Thunnus,maccoyii,-53.75,-66.75,5506:236:4,0.07
Thunnus,maccoyii,-53.75,-66.25,5506:236:3,0.10
Thunnus,maccoyii,-53.25,-66.75,5506:236:2,0.09
Thunnus,maccoyii,-53.25,-66.25,5506:236:1,0.11
Thunnus,maccoyii,-53.75,-65.75,5506:235:4,0.13
Thunnus,maccoyii,-53.75,-65.25,5506:235:3,0.15
Thunnus,maccoyii,-53.25,-65.75,5506:235:2,0.14
Thunnus,maccoyii,-53.25,-65.25,5506:235:1,0.17
Thunnus,maccoyii,-52.75,-69.75,5506:229:4,0.15
Thunnus,maccoyii,-52.75,-69.25,5506:229:3,0.10
Thunnus,maccoyii,-52.25,-69.75,5506:229:2,0.02
Thunnus,maccoyii,-52.25,-69.25,5506:229:1,0.11
Thunnus,maccoyii,-52.75,-68.75,5506:228:4,0.08
Thunnus,maccoyii,-52.25,-68.75,5506:228:2,0.05
Thunnus,maccoyii,-52.25,-68.25,5506:228:1,0.07
Thunnus,maccoyii,-52.75,-67.25,5506:227:3,0.10
Thunnus,maccoyii,-52.25,-67.75,5506:227:2,0.08
Thunnus,maccoyii,-52.25,-67.25,5506:227:1,0.09
Thunnus,maccoyii,-52.75,-66.75,5506:226:4,0.12
Thunnus,maccoyii,-52.75,-66.25,5506:226:3,0.13
Thunnus,maccoyii,-52.25,-66.75,5506:226:2,0.10
Thunnus,maccoyii,-52.25,-66.25,5506:226:1,0.14
Thunnus,maccoyii,-52.75,-65.75,5506:225:4,0.16
Thunnus,maccoyii,-52.75,-65.25,5506:225:3,0.19
Thunnus,maccoyii,-52.25,-65.75,5506:225:2,0.17
Thunnus,maccoyii,-51.75,-68.25,5506:218:3,0.09
Thunnus,maccoyii,-51.25,-68.25,5506:218:1,0.10
Thunnus,maccoyii,-51.75,-67.75,5506:217:4,0.12
Thunnus,maccoyii,-51.75,-67.25,5506:217:3,0.10
Thunnus,maccoyii,-51.25,-67.75,5506:217:2,0.12
Thunnus,maccoyii,-51.25,-67.25,5506:217:1,0.15
Thunnus,maccoyii,-51.75,-66.75,5506:216:4,0.12
Thunnus,maccoyii,-51.75,-66.25,5506:216:3,0.15
Thunnus,maccoyii,-51.25,-66.75,5506:216:2,0.14
Thunnus,maccoyii,-51.25,-66.25,5506:216:1,0.16
Thunnus,maccoyii,-51.25,-65.75,5506:215:2,0.18
Thunnus,maccoyii,-50.75,-69.25,5506:209:3,0.13
Thunnus,maccoyii,-50.75,-68.75,5506:208:4,0.17
Thunnus,maccoyii,-50.75,-68.25,5506:208:3,0.07
Thunnus,maccoyii,-50.25,-68.75,5506:208:2,0.09
Thunnus,maccoyii,-50.25,-68.25,5506:208:1,0.11
Thunnus,maccoyii,-50.75,-67.75,5506:207:4,0.08
Thunnus,maccoyii,-50.75,-67.25,5506:207:3,0.14
Thunnus,maccoyii,-50.25,-67.75,5506:207:2,0.02
Thunnus,maccoyii,-50.25,-67.25,5506:207:1,0.08
Thunnus,maccoyii,-50.75,-66.75,5506:206:4,0.15
Thunnus,maccoyii,-50.75,-66.25,5506:206:3,0.15
Thunnus,maccoyii,-50.25,-66.75,5506:206:2,0.14
Thunnus,maccoyii,-50.25,-66.25,5506:206:1,0.17
Thunnus,maccoyii,-50.75,-65.75,5506:205:4,0.16
Thunnus,maccoyii,-50.25,-65.75,5506:205:2,0.17
Thunnus,maccoyii,-50.25,-65.25,5506:205:1,0.18
Thunnus,maccoyii,-54.25,-64.75,5506:144:2,0.17
Thunnus,maccoyii,-54.25,-64.25,5506:144:1,0.17
Thunnus,maccoyii,-54.25,-60.25,5506:140:1,0.12
Thunnus,maccoyii,-51.75,-61.25,5506:111:3,0.18
Thunnus,maccoyii,-51.75,-60.75,5506:110:4,0.03
Thunnus,maccoyii,-51.75,-60.25,5506:110:3,0.01
Thunnus,maccoyii,-51.25,-60.75,5506:110:2,0.06
Thunnus,maccoyii,-54.25,-59.75,5505:249:2,0.17
Thunnus,maccoyii,-54.25,-59.25,5505:249:1,0.18
Thunnus,maccoyii,-54.25,-58.75,5505:248:2,0.16
Thunnus,maccoyii,-52.25,-59.75,5505:229:2,0.12
Thunnus,maccoyii,-52.25,-59.25,5505:229:1,0.06
Thunnus,maccoyii,-52.25,-58.75,5505:228:2,0.11
Thunnus,maccoyii,-51.75,-59.75,5505:219:4,0.03
Thunnus,maccoyii,-51.75,-59.25,5505:219:3,0.02
Thunnus,maccoyii,-51.25,-59.75,5505:219:2,0.01
Thunnus,maccoyii,-51.25,-59.25,5505:219:1,0.11
Thunnus,maccoyii,-51.75,-58.25,5505:218:3,0.04
Thunnus,maccoyii,-51.25,-58.75,5505:218:2,0.12
