Mapping parameters for Gadus morhua (Atlantic cod)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2019. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, version 10/2019. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas:  18 |  21 |  27 |  31 |  41 ,
Bounding Box (NSWE): ,83,35,-76,86

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,150,200,600
Temperature (°C),1,-0.57,4.15,12.15,19.38
Salinity (psu),1,3.58,27.18,35.12,39.76
Primary Production (mgC·m-3·day-1) ,1,0.4,3.38,14.59,46.49
Sea Ice Concentration (0-1 fraction),1,-0.99,0,0.02,0.58
Dissolved Bottom Oxygen (mmol·m-3),0,1.33,231.42,327.77,408.99
Distance to Land (km),0,0,6,262,967
 

Map data (HSPEC) for predicted occurrences (n = 6229): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Gadus,morhua,75.75,-75.75,7707:455:4,0.01
Gadus,morhua,75.75,-75.25,7707:455:3,0.01
Gadus,morhua,77.75,-73.25,7707:373:3,0.01
Gadus,morhua,77.25,-73.75,7707:373:2,0.02
Gadus,morhua,77.25,-73.25,7707:373:1,0.03
Gadus,morhua,77.75,-72.75,7707:372:4,0.02
Gadus,morhua,77.75,-72.25,7707:372:3,0.03
Gadus,morhua,77.25,-72.75,7707:372:2,0.04
Gadus,morhua,77.25,-72.25,7707:372:1,0.04
Gadus,morhua,77.75,-71.75,7707:371:4,0.02
Gadus,morhua,77.25,-71.75,7707:371:2,0.04
Gadus,morhua,77.25,-71.25,7707:371:1,0.03
Gadus,morhua,77.25,-70.75,7707:370:2,0.02
Gadus,morhua,77.25,-70.25,7707:370:1,0.02
Gadus,morhua,76.25,-74.75,7707:364:2,0.01
Gadus,morhua,76.25,-74.25,7707:364:1,0.01
Gadus,morhua,76.75,-73.75,7707:363:4,0.01
Gadus,morhua,76.75,-73.25,7707:363:3,0.02
Gadus,morhua,76.25,-73.75,7707:363:2,0.01
Gadus,morhua,76.25,-73.25,7707:363:1,0.01
Gadus,morhua,76.75,-72.75,7707:362:4,0.03
Gadus,morhua,76.75,-72.25,7707:362:3,0.04
Gadus,morhua,76.25,-72.75,7707:362:2,0.01
Gadus,morhua,76.25,-72.25,7707:362:1,0.01
Gadus,morhua,76.75,-71.75,7707:361:4,0.02
Gadus,morhua,76.75,-71.25,7707:361:3,0.05
Gadus,morhua,76.25,-71.75,7707:361:2,0.01
Gadus,morhua,76.25,-71.25,7707:361:1,0.02
Gadus,morhua,76.75,-70.75,7707:360:4,0.03
Gadus,morhua,76.75,-70.25,7707:360:3,0.02
