Mapping parameters for Melanogrammus aeglefinus (Haddock)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2019. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, version 10/2019. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas:  21 |  27 |  31 ,
Bounding Box (NSWE): ,79,35,-76,62

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,10,10,200,450
Temperature (°C),1,-0.57,6.57,12.74,18.98
Salinity (psu),1,3.58,29.71,35.28,39.61
Primary Production (mgC·m-3·day-1) ,1,0.5,3.63,14.02,41.7
Sea Ice Concentration (0-1 fraction),1,-1,0,0,0.58
Dissolved Bottom Oxygen (mmol·m-3),0,1.33,208.49,302.43,408.48
Distance to Land (km),0,0,9,262,685
 

Map data (HSPEC) for predicted occurrences (n = 5252): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Melanogrammus,aeglefinus,77.25,-73.75,7707:373:2,0.01
Melanogrammus,aeglefinus,77.25,-73.25,7707:373:1,0.02
Melanogrammus,aeglefinus,77.75,-72.75,7707:372:4,0.01
Melanogrammus,aeglefinus,77.75,-72.25,7707:372:3,0.02
Melanogrammus,aeglefinus,77.25,-72.75,7707:372:2,0.02
Melanogrammus,aeglefinus,77.25,-72.25,7707:372:1,0.03
Melanogrammus,aeglefinus,77.75,-71.75,7707:371:4,0.02
Melanogrammus,aeglefinus,77.25,-71.75,7707:371:2,0.02
Melanogrammus,aeglefinus,77.25,-71.25,7707:371:1,0.02
Melanogrammus,aeglefinus,77.25,-70.75,7707:370:2,0.01
Melanogrammus,aeglefinus,77.25,-70.25,7707:370:1,0.01
Melanogrammus,aeglefinus,76.75,-73.75,7707:363:4,0.01
Melanogrammus,aeglefinus,76.75,-73.25,7707:363:3,0.01
Melanogrammus,aeglefinus,76.75,-72.75,7707:362:4,0.02
Melanogrammus,aeglefinus,76.75,-72.25,7707:362:3,0.02
Melanogrammus,aeglefinus,76.75,-71.75,7707:361:4,0.01
Melanogrammus,aeglefinus,76.75,-71.25,7707:361:3,0.03
Melanogrammus,aeglefinus,76.25,-71.25,7707:361:1,0.01
Melanogrammus,aeglefinus,76.75,-70.75,7707:360:4,0.02
Melanogrammus,aeglefinus,76.75,-70.25,7707:360:3,0.01
Melanogrammus,aeglefinus,76.25,-70.75,7707:360:2,0.02
Melanogrammus,aeglefinus,76.25,-70.25,7707:360:1,0.02
Melanogrammus,aeglefinus,77.25,-69.75,7706:479:2,0.01
Melanogrammus,aeglefinus,76.75,-69.75,7706:469:4,0.01
Melanogrammus,aeglefinus,76.75,-69.25,7706:469:3,0.01
Melanogrammus,aeglefinus,76.25,-69.75,7706:469:2,0.02
Melanogrammus,aeglefinus,76.25,-69.25,7706:469:1,0.01
Melanogrammus,aeglefinus,76.75,-68.75,7706:468:4,0.01
Melanogrammus,aeglefinus,76.25,-68.75,7706:468:2,0.01
Melanogrammus,aeglefinus,76.25,-68.25,7706:468:1,0.01
Melanogrammus,aeglefinus,76.25,-67.75,7706:467:2,0.01
Melanogrammus,aeglefinus,76.25,-67.25,7706:467:1,0.01
Melanogrammus,aeglefinus,75.75,-69.25,7706:459:3,0.01
Melanogrammus,aeglefinus,75.75,-68.75,7706:458:4,0.01
Melanogrammus,aeglefinus,75.75,-68.25,7706:458:3,0.01
Melanogrammus,aeglefinus,75.75,-67.75,7706:457:4,0.01
Melanogrammus,aeglefinus,75.75,-67.25,7706:457:3,0.01
Melanogrammus,aeglefinus,75.75,-66.75,7706:456:4,0.01
Melanogrammus,aeglefinus,75.75,-66.25,7706:456:3,0.01
Melanogrammus,aeglefinus,75.25,-66.25,7706:456:1,0.01
Melanogrammus,aeglefinus,75.75,-65.75,7706:455:4,0.01
Melanogrammus,aeglefinus,75.75,-65.25,7706:455:3,0.01
Melanogrammus,aeglefinus,75.25,-65.75,7706:455:2,0.01
Melanogrammus,aeglefinus,75.25,-65.25,7706:455:1,0.01
Melanogrammus,aeglefinus,76.25,-62.75,7706:362:2,0.01
Melanogrammus,aeglefinus,76.25,-62.25,7706:362:1,0.01
Melanogrammus,aeglefinus,75.75,-64.75,7706:354:4,0.01
Melanogrammus,aeglefinus,75.75,-64.25,7706:354:3,0.01
Melanogrammus,aeglefinus,75.25,-64.75,7706:354:2,0.01
Melanogrammus,aeglefinus,75.25,-64.25,7706:354:1,0.01
Melanogrammus,aeglefinus,75.75,-63.75,7706:353:4,0.01
Melanogrammus,aeglefinus,75.75,-63.25,7706:353:3,0.01
Melanogrammus,aeglefinus,75.25,-63.75,7706:353:2,0.01
Melanogrammus,aeglefinus,75.25,-63.25,7706:353:1,0.01
Melanogrammus,aeglefinus,75.75,-62.75,7706:352:4,0.01
Melanogrammus,aeglefinus,75.75,-62.25,7706:352:3,0.01
Melanogrammus,aeglefinus,75.25,-62.75,7706:352:2,0.01
Melanogrammus,aeglefinus,75.25,-62.25,7706:352:1,0.01
Melanogrammus,aeglefinus,75.75,-61.75,7706:351:4,0.01
Melanogrammus,aeglefinus,75.75,-61.25,7706:351:3,0.01
Melanogrammus,aeglefinus,75.75,-60.25,7706:350:3,0.01
Melanogrammus,aeglefinus,75.25,-60.75,7706:350:2,0.01
Melanogrammus,aeglefinus,75.25,-60.25,7706:350:1,0.01
Melanogrammus,aeglefinus,74.75,-64.25,7706:144:3,0.01
Melanogrammus,aeglefinus,74.75,-63.75,7706:143:4,0.01
Melanogrammus,aeglefinus,74.75,-63.25,7706:143:3,0.01
Melanogrammus,aeglefinus,74.75,-62.75,7706:142:4,0.01
Melanogrammus,aeglefinus,74.75,-62.25,7706:142:3,0.01
Melanogrammus,aeglefinus,74.25,-62.75,7706:142:2,0.01
Melanogrammus,aeglefinus,73.25,-61.25,7706:131:1,0.01
Melanogrammus,aeglefinus,73.75,-60.75,7706:130:4,0.01
Melanogrammus,aeglefinus,73.75,-60.25,7706:130:3,0.01
Melanogrammus,aeglefinus,73.25,-60.75,7706:130:2,0.01
Melanogrammus,aeglefinus,73.25,-60.25,7706:130:1,0.02
Melanogrammus,aeglefinus,72.75,-60.75,7706:120:4,0.01
Melanogrammus,aeglefinus,72.25,-60.25,7706:120:1,0.01
Melanogrammus,aeglefinus,75.75,-59.75,7705:459:4,0.01
Melanogrammus,aeglefinus,75.75,-59.25,7705:459:3,0.01
Melanogrammus,aeglefinus,75.25,-59.75,7705:459:2,0.01
Melanogrammus,aeglefinus,75.25,-59.25,7705:459:1,0.01
Melanogrammus,aeglefinus,75.75,-58.75,7705:458:4,0.01
Melanogrammus,aeglefinus,75.75,-58.25,7705:458:3,0.01
Melanogrammus,aeglefinus,75.25,-58.75,7705:458:2,0.01
Melanogrammus,aeglefinus,75.25,-58.25,7705:458:1,0.01
