Mapping parameters for Micropogonias furnieri (Whitemouth croaker)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2019. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, version 10/2019. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas: 31 |  41,
Bounding Box (NSWE): ,27,-36,-84,-34

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,1,20,40,60
Temperature (°C),1,14.22,17.64,28.23,32.43
Salinity (psu),1,6.21,27.03,36.77,37.27
Primary Production (mgC·m-3·day-1) ,1,0.25,2.1,39.98,102.5
Sea Ice Concentration (0-1 fraction),1,-1,0,0,0
Dissolved Bottom Oxygen (mmol·m-3),0,145.71,197.14,262.06,286.02
Distance to Land (km),0,0,6,168,527
 

Map data (HSPEC) for predicted occurrences (n = 930): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Micropogonias,furnieri,-9.25,-35.75,5003:495:2,0.11
Micropogonias,furnieri,-2.75,-43.75,5004:123:4,0.16
Micropogonias,furnieri,-2.25,-44.75,5004:124:2,0.05
Micropogonias,furnieri,-3.25,-44.75,5004:134:2,0.05
Micropogonias,furnieri,-0.25,-48.75,5004:208:2,0.15
Micropogonias,furnieri,-0.25,-49.25,5004:209:1,0.14
Micropogonias,furnieri,-1.25,-49.25,5004:219:1,0.03
Micropogonias,furnieri,-2.25,-49.25,5004:229:1,0.03
Micropogonias,furnieri,-0.25,-50.25,5005:100:1,0.17
Micropogonias,furnieri,-0.25,-50.75,5005:100:2,0.14
Micropogonias,furnieri,-0.75,-50.75,5005:100:4,0.01
Micropogonias,furnieri,-0.25,-51.25,5005:101:1,0.14
Micropogonias,furnieri,-10.75,-37.25,5103:207:3,0.05
Micropogonias,furnieri,-13.25,-38.25,5103:238:1,0.19
Micropogonias,furnieri,-14.25,-39.25,5103:249:1,0.04
Micropogonias,furnieri,-15.75,-38.25,5103:458:3,0.06
Micropogonias,furnieri,-15.25,-39.25,5103:459:1,0.03
Micropogonias,furnieri,-16.25,-38.25,5103:468:1,0.09
Micropogonias,furnieri,-17.75,-37.75,5103:477:4,0.05
Micropogonias,furnieri,-18.25,-37.75,5103:487:2,0.07
Micropogonias,furnieri,-18.75,-38.25,5103:488:3,0.19
Micropogonias,furnieri,-19.25,-38.25,5103:498:1,0.13
Micropogonias,furnieri,-19.25,-38.75,5103:498:2,0.16
Micropogonias,furnieri,-19.75,-38.25,5103:498:3,0.04
Micropogonias,furnieri,-19.75,-39.25,5103:499:3,0.14
Micropogonias,furnieri,-20.75,-38.25,5203:208:3,0.01
Micropogonias,furnieri,-20.75,-39.75,5203:209:4,0.14
Micropogonias,furnieri,-21.75,-41.25,5204:111:3,0.16
Micropogonias,furnieri,-23.75,-41.25,5204:131:3,0.07
Micropogonias,furnieri,-35.25,-56.75,5305:456:2,0.14
Micropogonias,furnieri,-35.25,-57.25,5305:457:1,0.05
Micropogonias,furnieri,0.25,-49.75,7004:209:2,0.15
Micropogonias,furnieri,0.75,-49.75,7004:209:4,0.17
Micropogonias,furnieri,1.25,-49.75,7004:219:2,0.15
Micropogonias,furnieri,3.25,-48.25,7004:238:1,0.15
Micropogonias,furnieri,0.25,-50.25,7005:100:1,0.03
Micropogonias,furnieri,0.25,-50.75,7005:100:2,0.03
Micropogonias,furnieri,0.75,-50.75,7005:100:4,0.09
Micropogonias,furnieri,0.25,-51.25,7005:101:1,0.11
Micropogonias,furnieri,1.75,-50.75,7005:110:4,0.02
Micropogonias,furnieri,5.75,-55.25,7005:455:3,0.11
Micropogonias,furnieri,7.75,-59.25,7005:479:3,0.05
Micropogonias,furnieri,9.75,-62.25,7006:392:3,0.11
Micropogonias,furnieri,9.75,-78.75,7007:498:4,0.03
Micropogonias,furnieri,9.75,-79.25,7007:499:3,0.05
Micropogonias,furnieri,10.25,-63.75,7106:103:2,0.16
Micropogonias,furnieri,15.25,-60.75,7106:350:2,0.10
Micropogonias,furnieri,18.75,-62.75,7106:382:4,0.04
Micropogonias,furnieri,18.25,-64.25,7106:384:1,0.18
Micropogonias,furnieri,18.25,-64.75,7106:384:2,0.18
Micropogonias,furnieri,18.75,-64.25,7106:384:3,0.12
Micropogonias,furnieri,18.75,-64.75,7106:384:4,0.15
Micropogonias,furnieri,18.75,-65.25,7106:485:3,0.16
Micropogonias,furnieri,18.75,-65.75,7106:485:4,0.13
Micropogonias,furnieri,18.25,-66.75,7106:486:2,0.01
Micropogonias,furnieri,18.75,-66.25,7106:486:3,0.04
Micropogonias,furnieri,18.75,-66.75,7106:486:4,0.11
Micropogonias,furnieri,18.75,-67.25,7106:487:3,0.17
Micropogonias,furnieri,18.25,-68.25,7106:488:1,0.19
Micropogonias,furnieri,18.25,-68.75,7106:488:2,0.16
Micropogonias,furnieri,18.75,-68.25,7106:488:3,0.17
Micropogonias,furnieri,18.25,-69.25,7106:489:1,0.16
Micropogonias,furnieri,19.25,-68.75,7106:498:2,0.09
Micropogonias,furnieri,19.75,-69.75,7106:499:4,0.06
Micropogonias,furnieri,18.75,-72.75,7107:382:4,0.13
Micropogonias,furnieri,18.25,-73.75,7107:383:2,0.16
Micropogonias,furnieri,18.75,-73.25,7107:383:3,0.12
Micropogonias,furnieri,18.25,-74.25,7107:384:1,0.05
Micropogonias,furnieri,18.25,-74.75,7107:384:2,0.08
Micropogonias,furnieri,18.75,-74.75,7107:384:4,0.02
Micropogonias,furnieri,19.75,-73.25,7107:393:3,0.08
Micropogonias,furnieri,17.75,-76.25,7107:476:3,0.08
Micropogonias,furnieri,17.75,-76.75,7107:476:4,0.06
Micropogonias,furnieri,17.25,-77.25,7107:477:1,0.14
Micropogonias,furnieri,17.25,-77.75,7107:477:2,0.14
Micropogonias,furnieri,17.75,-77.25,7107:477:3,0.13
Micropogonias,furnieri,17.75,-77.75,7107:477:4,0.08
Micropogonias,furnieri,18.25,-76.75,7107:486:2,0.02
Micropogonias,furnieri,18.25,-77.25,7107:487:1,0.06
Micropogonias,furnieri,18.25,-77.75,7107:487:2,0.06
Micropogonias,furnieri,18.75,-77.25,7107:487:3,0.01
Micropogonias,furnieri,18.75,-77.75,7107:487:4,0.04
Micropogonias,furnieri,18.25,-78.25,7107:488:1,0.08
Micropogonias,furnieri,18.75,-78.25,7107:488:3,0.07
Micropogonias,furnieri,19.75,-76.75,7107:496:4,0.01
Micropogonias,furnieri,19.75,-79.75,7107:499:4,0.01
Micropogonias,furnieri,12.25,-81.25,7108:121:1,0.03
Micropogonias,furnieri,12.25,-81.75,7108:121:2,0.04
Micropogonias,furnieri,12.75,-81.75,7108:121:4,0.11
Micropogonias,furnieri,12.25,-82.75,7108:122:2,0.16
Micropogonias,furnieri,12.75,-82.25,7108:122:3,0.16
Micropogonias,furnieri,13.25,-81.25,7108:131:1,0.15
Micropogonias,furnieri,13.75,-81.75,7108:131:4,0.18
Micropogonias,furnieri,13.25,-82.25,7108:132:1,0.18
Micropogonias,furnieri,15.25,-83.75,7108:353:2,0.16
Micropogonias,furnieri,16.25,-81.75,7108:361:2,0.10
Micropogonias,furnieri,16.75,-81.75,7108:361:4,0.13
Micropogonias,furnieri,16.25,-82.25,7108:362:1,0.07
Micropogonias,furnieri,16.25,-82.75,7108:362:2,0.15
Micropogonias,furnieri,16.75,-82.25,7108:362:3,0.08
Micropogonias,furnieri,16.75,-82.75,7108:362:4,0.05
Micropogonias,furnieri,16.75,-83.25,7108:363:3,0.03
Micropogonias,furnieri,17.25,-83.75,7108:373:2,0.09
Micropogonias,furnieri,19.25,-81.25,7108:391:1,0.05
Micropogonias,furnieri,20.25,-72.75,7207:102:2,0.06
Micropogonias,furnieri,20.25,-74.75,7207:104:2,0.01
Micropogonias,furnieri,20.75,-75.25,7207:205:3,0.19
Micropogonias,furnieri,20.75,-75.75,7207:205:4,0.13
Micropogonias,furnieri,20.75,-78.75,7207:208:4,0.18
Micropogonias,furnieri,21.25,-75.75,7207:215:2,0.04
Micropogonias,furnieri,21.75,-76.75,7207:216:4,0.07
Micropogonias,furnieri,21.75,-77.25,7207:217:3,0.11
Micropogonias,furnieri,21.25,-79.25,7207:219:1,0.11
Micropogonias,furnieri,21.75,-79.25,7207:219:3,0.16
Micropogonias,furnieri,22.25,-75.75,7207:225:2,0.04
Micropogonias,furnieri,22.25,-76.25,7207:226:1,0.02
Micropogonias,furnieri,22.25,-76.75,7207:226:2,0.07
Micropogonias,furnieri,22.75,-76.25,7207:226:3,0.06
Micropogonias,furnieri,22.75,-76.75,7207:226:4,0.07
Micropogonias,furnieri,22.25,-77.25,7207:227:1,0.14
Micropogonias,furnieri,22.75,-77.25,7207:227:3,0.15
Micropogonias,furnieri,22.25,-79.25,7207:229:1,0.03
Micropogonias,furnieri,22.75,-79.75,7207:229:4,0.17
Micropogonias,furnieri,23.25,-75.75,7207:235:2,0.04
Micropogonias,furnieri,23.25,-76.25,7207:236:1,0.03
Micropogonias,furnieri,23.25,-76.75,7207:236:2,0.03
Micropogonias,furnieri,23.75,-76.25,7207:236:3,0.02
Micropogonias,furnieri,23.25,-77.25,7207:237:1,0.03
Micropogonias,furnieri,23.25,-77.75,7207:237:2,0.02
Micropogonias,furnieri,23.75,-77.75,7207:237:4,0.07
Micropogonias,furnieri,23.75,-78.25,7207:238:3,0.10
Micropogonias,furnieri,23.25,-79.75,7207:239:2,0.13
Micropogonias,furnieri,24.25,-76.75,7207:246:2,0.06
Micropogonias,furnieri,24.25,-77.75,7207:247:2,0.03
Micropogonias,furnieri,24.75,-77.25,7207:247:3,0.06
Micropogonias,furnieri,24.25,-78.25,7207:248:1,0.14
Micropogonias,furnieri,24.25,-79.75,7207:249:2,0.17
Micropogonias,furnieri,25.25,-76.25,7207:456:1,0.03
Micropogonias,furnieri,25.25,-76.75,7207:456:2,0.13
