Mapping parameters for Aequipecten opercularis (queen scallop)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2016. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2016. "

Map type: Team reviewed,
Map Option: In FAO and Bounding Box
FAOAreas:  27 |  34 |  37 ,
Bounding Box (NSWE): ,68,15,-32,36

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,15,50,400
Temperature (°C),1,5.605,9.5,19.1,24.02
Salinity (psu),1,18.1,33.49,37.5,39.31
Primary Production,1,306,457,1589,3781
Sea Ice Concentration,1,-0.99530123294643,0,0.02,0.13
Distance to Land (km),0,0,5,183,308
 

Map data (HSPEC) for predicted occurrences (n = 2285): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Aequipecten,opercularis,38.25,0.75,1300:380:2,0.13,0.22857142857143,0.98983739837398,1,0.57615894039735,1,1
Aequipecten,opercularis,38.25,1.25,1300:381:1,0.12,0.22571428571429,0.96951219512195,1,0.56953642384106,1,1
Aequipecten,opercularis,38.75,9.75,1300:489:4,0.14,0.24,1,0.93922651933702,0.64238410596026,1,1
Aequipecten,opercularis,39.25,7.75,1300:497:2,0.17,0.31714285714286,1,0.97790055248619,0.56291390728477,1,1
Aequipecten,opercularis,32.75,14.75,1301:124:4,0.17,1,0.54471544715447,0.79005524861878,0.39072847682119,1,1
Aequipecten,opercularis,33.75,13.25,1301:133:3,0.10,0.52857142857143,0.6260162601626,0.86187845303867,0.34437086092715,1,1
Aequipecten,opercularis,33.75,13.75,1301:133:4,0.05,0.29428571428571,0.6260162601626,0.86187845303867,0.32450331125828,1,1
Aequipecten,opercularis,33.25,14.25,1301:134:1,0.07,0.46285714285714,0.59146341463415,0.79005524861878,0.33112582781457,1,1
Aequipecten,opercularis,33.75,14.25,1301:134:3,0.03,0.22,0.59146341463415,0.79005524861878,0.29139072847682,1,1
Aequipecten,opercularis,33.75,14.75,1301:134:4,0.03,0.30571428571429,0.59146341463415,0.79005524861878,0.20529801324503,1,1
Aequipecten,opercularis,34.75,10.25,1301:140:3,0.04,0.066666666666667,0.60772357723577,1,1,1,1
Aequipecten,opercularis,34.25,13.25,1301:143:1,0.19,0.91428571428571,0.6869918699187,0.89502762430939,0.33112582781457,1,1
Aequipecten,opercularis,34.25,13.75,1301:143:2,0.14,0.76,0.6869918699187,0.89502762430939,0.3046357615894,1,1
Aequipecten,opercularis,34.75,13.75,1301:143:4,0.17,0.74285714285714,0.6869918699187,0.90055248618785,0.36423841059603,1,1
Aequipecten,opercularis,34.25,14.25,1301:144:1,0.09,0.71428571428571,0.66260162601626,0.8232044198895,0.21854304635762,1,1
Aequipecten,opercularis,34.25,14.75,1301:144:2,0.09,0.80571428571429,0.66260162601626,0.8232044198895,0.21192052980132,1,1
Aequipecten,opercularis,34.75,14.25,1301:144:3,0.02,0.18285714285714,0.66260162601626,0.82872928176795,0.24503311258278,1,1
Aequipecten,opercularis,34.75,14.75,1301:144:4,0.05,0.41714285714286,0.66260162601626,0.82872928176795,0.19867549668874,1,1
Aequipecten,opercularis,30.75,17.75,1301:207:4,0.01,1,0.55691056910569,0.57458563535911,0.033112582781457,1,1
Aequipecten,opercularis,30.25,19.25,1301:209:1,0.04,1,0.53658536585366,0.5414364640884,0.1523178807947,1,1
Aequipecten,opercularis,30.25,19.75,1301:209:2,0.08,1,0.53658536585366,0.5414364640884,0.29139072847682,1,1
Aequipecten,opercularis,30.75,19.25,1301:209:3,0.09,0.89142857142857,0.53658536585366,0.5414364640884,0.36423841059603,1,1
Aequipecten,opercularis,30.75,19.75,1301:209:4,0.05,1,0.53658536585366,0.5414364640884,0.16556291390728,1,1
Aequipecten,opercularis,31.25,15.75,1301:215:2,0.04,1,0.54674796747968,0.65193370165746,0.10596026490066,1,1
Aequipecten,opercularis,31.75,15.75,1301:215:4,0.03,1,0.54674796747968,0.65193370165746,0.092715231788079,1,1
Aequipecten,opercularis,31.25,16.25,1301:216:1,0.18,1,0.57113821138211,0.62430939226519,0.49668874172185,1,1
Aequipecten,opercularis,31.75,16.25,1301:216:3,0.02,0.98857142857143,0.57113821138211,0.62430939226519,0.066225165562914,1,1
Aequipecten,opercularis,31.25,17.25,1301:217:1,0.10,1,0.57113821138211,0.57458563535911,0.31788079470199,1,1
Aequipecten,opercularis,31.25,17.75,1301:217:2,0.01,1,0.57113821138211,0.57458563535911,0.039735099337748,1,1
